month,country_code,channel_id,plan_id,subs_start,new_subs,reactivated_subs,expansion_subs,contraction_subs,subs_end,mrr_start,mrr_new,mrr_reactivation,mrr_expansion,mrr_contraction,mrr_fx,churned_voluntary_subs,mrr_churn_voluntary,churned_involuntary_subs,mrr_churn_involuntary,churned_refund_subs,mrr_churn_refund,churned_chargeback_subs,mrr_churn_chargeback,mrr_end,mrr_net_new
2025-04,IN,CH07,P1M,15,7,2,1,0,21,167.67,82.99,23.71,3.39,0.0,0.0,3,-33.87,0,0.0,0,0.0,0,0.0,243.89,76.22
2025-04,IN,CH07,P3M,15,2,1,0,0,17,126.99,16.08,8.47,0.0,0.0,0.0,0,0.0,1,-8.47,0,0.0,0,0.0,143.08,16.08
2025-04,IN,CH07,P12M,35,8,2,0,0,45,177.67,35.53,10.15,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,223.35,45.68
2025-04,IN,CH08,P1M,13,8,0,0,0,13,146.5,94.85,0.0,0.0,0.0,0.0,7,-78.75,1,-11.86,0,0.0,0,0.0,150.74,4.24
2025-04,IN,CH08,P3M,11,2,0,0,0,10,93.13,16.08,0.0,0.0,0.0,0.0,2,-16.93,0,0.0,0,0.0,1,-8.47,83.81,-9.31
2025-04,IN,CH08,P12M,57,5,1,0,0,58,289.35,20.3,5.08,0.0,0.0,0.0,5,-25.38,0,0.0,0,0.0,0,0.0,289.34,-0.01
2025-04,IN,CH09,P1M,9,5,0,0,0,10,101.62,59.28,0.0,0.0,0.0,0.0,4,-45.73,0,0.0,0,0.0,0,0.0,115.17,13.55
2025-04,IN,CH09,P3M,10,1,0,0,0,10,84.66,8.47,0.0,0.0,0.0,0.0,1,-8.47,0,0.0,0,0.0,0,0.0,84.66,0.0
2025-04,IN,CH09,P12M,37,4,0,0,0,40,187.82,16.92,0.0,0.0,0.0,0.0,1,-5.08,0,0.0,0,0.0,0,0.0,199.66,11.84
2025-04,ROW,CH01,P1M,313,102,15,2,0,317,4008.45,1359.03,199.86,11.43,0.0,0.0,86,-1122.99,19,-243.63,3,-38.07,5,-63.76,4110.31,101.87
2025-04,ROW,CH01,P3M,232,31,6,0,5,236,2225.41,285.42,57.09,0.0,-18.1,0.0,25,-237.86,5,-47.57,2,-18.08,1,-9.51,2236.8,11.39
2025-04,ROW,CH01,P12M,744,99,4,0,4,815,4265.3,446.68,22.82,0.0,-20.95,0.0,25,-142.62,2,-11.41,4,-19.01,1,-5.7,4535.1,269.8
2025-04,ROW,CH02,P1M,191,53,9,1,0,176,2434.37,706.16,119.91,7.62,0.0,0.0,67,-863.17,9,-116.1,1,-13.32,0,0.0,2275.47,-158.9
2025-04,ROW,CH02,P3M,117,26,6,0,0,134,1113.17,238.8,57.09,0.0,0.0,0.0,13,-123.69,1,-9.51,1,-9.51,0,0.0,1266.34,153.17
2025-04,ROW,CH02,P12M,499,49,9,0,4,532,2870.49,220.49,51.34,0.0,-23.81,0.0,20,-114.1,2,-11.41,2,-7.6,1,-5.7,2979.7,109.21
2025-04,ROW,CH03,P1M,109,54,4,2,0,128,1380.87,719.49,53.3,15.24,0.0,0.0,29,-373.06,8,-99.92,2,-26.65,0,0.0,1669.26,288.39
2025-04,ROW,CH03,P3M,100,21,1,0,1,106,955.24,190.28,9.51,0.0,-3.81,0.0,11,-104.66,2,-19.03,1,-8.56,2,-19.03,999.94,44.7
2025-04,ROW,CH03,P12M,315,37,1,0,1,339,1803.67,167.27,5.7,0.0,-6.67,0.0,12,-68.46,0,0.0,2,-7.6,0,0.0,1893.91,90.25
2025-04,ROW,CH05,P1M,155,60,3,5,0,160,1956.62,799.43,39.97,22.86,0.0,0.0,45,-584.33,8,-103.73,4,-53.3,1,-12.37,2065.14,108.52
2025-04,ROW,CH05,P3M,116,21,6,0,1,123,1106.51,193.13,57.09,0.0,-2.86,0.0,15,-142.71,3,-28.54,2,-19.03,0,0.0,1163.59,57.08
2025-04,ROW,CH05,P12M,403,51,9,0,2,448,2312.35,241.42,51.34,0.0,-13.33,0.0,11,-62.75,0,0.0,4,-19.01,0,0.0,2510.02,197.67
2025-04,ROW,CH06,P1M,159,41,7,4,0,160,2002.3,546.28,93.27,19.05,0.0,0.0,40,-514.86,4,-50.44,3,-38.07,0,0.0,2057.52,55.23
2025-04,ROW,CH06,P3M,124,15,6,0,1,118,1182.63,137.95,57.09,0.0,-2.86,0.0,22,-209.31,4,-38.06,1,-9.51,0,0.0,1117.92,-64.7
2025-04,ROW,CH06,P12M,380,48,6,0,4,414,2189.71,226.21,34.23,0.0,-21.9,0.0,16,-91.28,2,-11.41,2,-11.41,0,0.0,2314.15,124.44
2025-04,ROW,CH07,P1M,91,21,0,1,0,82,1159.13,279.8,0.0,3.81,0.0,0.0,24,-312.15,6,-76.13,0,0.0,0,0.0,1054.46,-104.68
2025-04,ROW,CH07,P3M,62,11,0,0,2,63,596.55,97.04,0.0,0.0,-6.67,0.0,8,-76.11,2,-19.03,0,0.0,0,0.0,591.78,-4.77
2025-04,ROW,CH07,P12M,162,22,1,0,1,180,930.84,96.93,5.7,0.0,-6.67,0.0,5,-28.52,0,0.0,0,0.0,0,0.0,998.29,67.45
2025-04,ROW,CH08,P1M,53,25,3,0,0,59,678.54,333.1,39.97,0.0,0.0,0.0,19,-246.49,1,-13.32,0,0.0,2,-25.7,766.1,87.56
2025-04,ROW,CH08,P3M,60,6,0,0,0,53,570.86,54.23,0.0,0.0,0.0,0.0,11,-104.66,1,-9.51,0,0.0,1,-9.51,501.4,-69.46
2025-04,ROW,CH08,P12M,214,20,1,0,0,220,1220.82,91.24,5.7,0.0,0.0,0.0,13,-74.16,1,-5.7,0,0.0,1,-5.7,1232.19,11.37
2025-04,ROW,CH09,P1M,50,13,2,1,0,43,634.76,173.21,26.65,7.62,0.0,0.0,19,-250.3,1,-12.37,1,-13.32,1,-13.32,552.92,-81.84
2025-04,ROW,CH09,P3M,42,4,0,0,1,37,402.46,36.15,0.0,0.0,-2.86,0.0,8,-76.11,1,-9.51,0,0.0,0,0.0,350.12,-52.33
2025-04,ROW,CH09,P12M,171,19,2,0,1,185,982.18,89.34,11.41,0.0,-6.67,0.0,7,-39.93,0,0.0,0,0.0,0,0.0,1036.33,54.15
2025-05,US,CH01,P1M,1503,515,63,573,0,1613,19071.67,6797.03,831.48,607.55,0.0,0.0,352,-4557.06,100,-1256.6,13,-167.8,3,-37.71,21288.56,2216.89
2025-05,US,CH01,P3M,918,173,22,0,11,990,8619.64,1547.42,207.34,0.0,-37.74,0.0,109,-1027.27,8,-75.4,4,-36.75,2,-17.91,9179.34,559.7
2025-05,US,CH01,P12M,2737,309,39,0,21,2980,15262.86,1389.54,220.39,0.0,-115.09,0.0,80,-452.08,6,-33.91,16,-69.66,3,-15.07,16186.98,924.12
2025-05,US,CH02,P1M,848,285,49,303,0,902,10798.6,3761.46,646.71,300.94,0.0,0.0,202,-2600.92,53,-676.86,19,-246.99,6,-78.25,11904.7,1106.09
2025-05,US,CH02,P3M,559,91,6,0,9,572,5253.22,814.24,56.55,0.0,-29.25,0.0,72,-678.57,7,-65.97,4,-34.87,1,-9.42,5305.92,52.71
2025-05,US,CH02,P12M,1627,160,22,0,9,1756,9043.14,721.13,124.32,0.0,-37.74,0.0,42,-237.34,3,-16.95,8,-33.89,0,0.0,9562.68,519.54
2025-05,US,CH03,P1M,602,217,21,222,0,636,7666.02,2863.99,277.16,221.7,0.0,0.0,138,-1792.09,49,-622.18,12,-156.49,5,-64.1,8394.0,727.98
2025-05,US,CH03,P3M,374,61,8,0,4,379,3512.51,550.37,75.4,0.0,-13.21,0.0,50,-471.23,11,-103.67,1,-9.42,2,-18.85,3521.9,9.39
2025-05,US,CH03,P12M,1081,125,13,0,11,1180,6003.01,549.76,73.46,0.0,-58.49,0.0,32,-180.83,1,-5.65,5,-24.48,1,-5.65,6351.13,348.12
2025-05,US,CH04,P1M,254,92,10,106,0,285,3223.08,1214.23,131.98,106.6,0.0,0.0,42,-544.89,20,-254.53,7,-88.61,2,-26.4,3761.46,538.39
2025-05,US,CH04,P3M,127,33,1,0,1,144,1187.48,294.97,9.42,0.0,-2.83,0.0,10,-94.25,6,-56.55,1,-9.42,0,0.0,1328.83,141.35
2025-05,US,CH04,P12M,393,45,2,0,2,428,2188.75,203.35,11.3,0.0,-11.32,0.0,10,-56.51,1,-5.65,1,-5.65,0,0.0,2324.26,135.52
2025-05,US,CH05,P1M,804,246,25,289,0,815,10235.81,3246.74,329.95,305.66,0.0,0.0,199,-2584.92,48,-609.92,11,-141.41,2,-25.45,10756.46,520.65
2025-05,US,CH05,P3M,475,97,5,0,6,505,4459.67,867.95,47.12,0.0,-17.92,0.0,61,-574.9,9,-84.82,2,-16.96,0,0.0,4680.14,220.47
2025-05,US,CH05,P12M,1388,134,15,0,14,1484,7751.06,594.96,84.76,0.0,-62.26,0.0,40,-226.04,2,-11.3,10,-48.96,1,-3.76,8078.45,327.4
2025-05,US,CH06,P1M,847,268,27,332,0,862,10729.75,3537.09,356.35,350.94,0.0,0.0,187,-2407.67,73,-928.56,17,-223.42,3,-37.71,11376.77,647.03
2025-05,US,CH06,P3M,499,62,11,0,5,506,4699.07,563.57,103.67,0.0,-16.98,0.0,56,-527.77,8,-75.4,2,-17.91,0,0.0,4728.25,29.18
2025-05,US,CH06,P12M,1456,142,15,0,7,1574,8073.06,623.19,84.76,0.0,-35.85,0.0,28,-158.23,3,-16.95,8,-39.55,0,0.0,8530.43,457.38
2025-05,US,CH07,P1M,405,125,15,173,0,443,5133.92,1649.76,197.97,186.79,0.0,0.0,75,-975.71,21,-266.78,6,-79.19,0,0.0,5846.76,712.85
2025-05,US,CH07,P3M,240,31,6,0,4,239,2255.28,278.01,56.55,0.0,-14.15,0.0,29,-273.31,7,-65.97,1,-9.42,1,-8.48,2218.5,-36.78
2025-05,US,CH07,P12M,651,52,7,0,8,689,3648.58,225.92,39.56,0.0,-41.51,0.0,14,-79.11,3,-16.95,3,-15.07,1,-3.76,3757.65,109.08
2025-05,US,CH08,P1M,293,91,11,70,0,258,3752.9,1201.03,145.18,84.91,0.0,0.0,115,-1498.92,16,-201.74,3,-39.59,3,-38.65,3405.11,-347.78
2025-05,US,CH08,P3M,193,46,8,0,1,207,1801.95,411.83,75.4,0.0,-3.77,0.0,32,-301.58,3,-28.27,1,-9.42,4,-37.7,1908.42,106.47
2025-05,US,CH08,P12M,760,60,6,0,3,797,4228.68,263.58,33.91,0.0,-15.09,0.0,28,-158.23,1,-5.65,0,0.0,0,0.0,4347.2,118.52
2025-05,US,CH09,P1M,259,61,9,112,0,255,3276.8,805.08,118.78,117.92,0.0,0.0,66,-850.32,7,-89.56,1,-13.2,0,0.0,3365.52,88.72
2025-05,US,CH09,P3M,157,26,5,0,2,162,1477.76,232.77,47.12,0.0,-6.6,0.0,20,-188.49,5,-47.12,0,0.0,1,-9.42,1506.02,28.25
2025-05,US,CH09,P12M,568,52,8,0,5,610,3175.77,237.25,45.21,0.0,-24.53,0.0,15,-84.76,1,-5.65,2,-7.53,0,0.0,3335.75,159.98
2025-05,GB,CH01,P1M,379,109,21,154,0,405,5583.63,1699.0,327.33,189.41,0.0,71.02,76,-1142.35,23,-340.29,5,-74.94,0,0.0,6312.81,729.18
2025-05,GB,CH01,P3M,222,28,1,0,2,216,2417.52,293.83,11.13,0.0,-7.8,35.61,32,-350.05,3,-32.82,0,0.0,0,0.0,2367.43,-50.09
2025-05,GB,CH01,P12M,582,55,7,0,4,623,3771.38,302.44,46.72,0.0,-28.97,63.72,20,-131.18,0,0.0,1,-4.45,0,0.0,4019.66,248.28
2025-05,GB,CH02,P1M,200,54,10,80,0,204,2937.88,841.71,155.87,103.62,0.0,36.29,41,-616.04,15,-219.93,4,-59.62,0,0.0,3179.79,241.9
2025-05,GB,CH02,P3M,116,10,3,0,1,109,1267.83,107.96,33.39,0.0,-3.34,18.36,18,-196.9,2,-21.88,0,0.0,0,0.0,1205.43,-62.41
2025-05,GB,CH02,P12M,368,34,4,0,4,390,2355.7,173.43,26.7,0.0,-21.17,39.55,14,-91.83,0,0.0,1,-4.45,1,-4.37,2473.56,117.87
2025-05,GB,CH03,P1M,171,58,7,75,0,188,2516.63,904.06,109.11,86.9,0.0,32.02,39,-585.4,5,-72.22,3,-46.49,1,-14.22,2930.39,413.76
2025-05,GB,CH03,P3M,86,12,1,0,0,90,928.71,124.65,11.13,0.0,0.0,14.53,7,-76.57,2,-21.88,0,0.0,0,0.0,980.58,51.86
2025-05,GB,CH03,P12M,250,24,3,0,3,270,1600.34,135.66,20.02,0.0,-17.83,27.21,7,-45.91,0,0.0,0,0.0,0,0.0,1719.49,119.15
2025-05,GB,CH04,P1M,55,17,1,21,0,59,808.6,264.98,15.59,31.2,0.0,10.46,12,-180.54,2,-30.64,0,0.0,0,0.0,919.64,111.04
2025-05,GB,CH04,P3M,33,6,0,0,0,34,355.51,63.44,0.0,0.0,0.0,5.46,3,-32.82,1,-10.94,1,-10.02,0,0.0,370.64,15.13
2025-05,GB,CH04,P12M,90,12,2,0,0,102,581.55,64.49,13.35,0.0,0.0,9.95,2,-13.12,0,0.0,0,0.0,0,0.0,656.22,74.67
2025-05,GB,CH05,P1M,185,40,6,82,0,183,2701.53,623.49,93.52,118.1,0.0,34.97,39,-586.49,8,-117.08,1,-15.59,0,0.0,2852.46,150.93
2025-05,GB,CH05,P3M,95,22,4,0,0,115,1027.16,232.62,44.52,0.0,0.0,16.83,6,-65.63,0,0.0,0,0.0,0,0.0,1255.5,228.33
2025-05,GB,CH05,P12M,323,35,1,0,2,351,2089.01,191.25,6.67,0.0,-16.71,35.76,7,-45.91,0,0.0,1,-4.45,0,0.0,2255.62,166.61
2025-05,GB,CH06,P1M,184,59,11,67,0,190,2711.4,919.64,171.46,89.13,0.0,31.72,47,-703.57,13,-195.86,4,-62.35,0,0.0,2961.57,250.17
2025-05,GB,CH06,P3M,112,13,3,0,2,119,1221.89,136.9,33.39,0.0,-8.91,19.66,6,-65.63,3,-32.82,0,0.0,0,0.0,1304.48,82.59
2025-05,GB,CH06,P12M,270,28,1,0,1,291,1735.9,148.99,6.67,0.0,-4.46,29.58,5,-32.8,2,-13.12,1,-4.45,0,0.0,1866.33,130.43
2025-05,GB,CH07,P1M,80,19,1,29,0,72,1174.06,296.16,15.59,40.11,0.0,13.52,23,-342.48,3,-43.77,1,-15.59,1,-15.32,1122.28,-51.78
2025-05,GB,CH07,P3M,54,3,0,0,0,51,586.33,33.39,0.0,0.0,0.0,9.11,6,-65.63,0,0.0,0,0.0,0,0.0,563.2,-23.13
2025-05,GB,CH07,P12M,149,21,1,0,0,163,951.02,115.64,6.67,0.0,0.0,15.96,6,-39.35,0,0.0,2,-8.89,0,0.0,1041.04,90.03
2025-05,GB,CH08,P1M,51,20,3,16,0,49,754.99,311.74,46.76,17.83,0.0,6.67,21,-315.13,2,-29.54,1,-14.22,1,-15.32,763.77,8.78
2025-05,GB,CH08,P3M,48,6,4,0,0,49,521.79,62.33,44.52,0.0,0.0,7.41,7,-76.57,2,-21.88,0,0.0,0,0.0,537.6,15.81
2025-05,GB,CH08,P12M,175,8,1,0,0,176,1132.5,42.25,6.67,0.0,0.0,18.9,7,-45.91,1,-6.56,0,0.0,0,0.0,1147.86,15.36
2025-05,GB,CH09,P1M,48,16,1,24,0,52,702.46,249.4,15.59,26.74,0.0,9.46,10,-147.72,1,-14.22,2,-31.17,0,0.0,810.53,108.07
2025-05,GB,CH09,P3M,32,5,0,0,0,36,348.95,53.42,0.0,0.0,0.0,5.92,1,-10.94,0,0.0,0,0.0,0,0.0,397.36,48.4
2025-05,GB,CH09,P12M,113,14,1,0,1,125,733.51,82.29,6.67,0.0,-7.8,12.61,2,-13.12,0,0.0,1,-6.67,0,0.0,807.49,73.98
2025-05,DE,CH01,P1M,352,118,6,123,0,367,4488.68,1564.81,79.57,123.23,0.0,13.86,84,-1083.52,20,-254.61,5,-65.19,0,0.0,4866.83,378.15
2025-05,DE,CH01,P3M,208,37,5,0,2,223,1950.55,338.05,47.35,0.0,-6.64,7.59,21,-197.98,4,-37.71,1,-8.52,1,-9.43,2083.26,132.72
2025-05,DE,CH01,P12M,625,57,2,0,4,660,3488.61,262.98,11.36,0.0,-25.59,15.0,20,-113.05,0,0.0,3,-13.24,1,-5.65,3620.41,131.79
2025-05,DE,CH02,P1M,196,61,9,64,0,201,2503.67,808.93,119.35,67.3,0.0,7.52,52,-673.31,11,-141.45,2,-26.52,0,0.0,2665.48,161.82
2025-05,DE,CH02,P3M,104,15,0,0,2,107,981.41,136.36,0.0,0.0,-7.58,3.91,11,-103.7,0,0.0,1,-9.47,0,0.0,1000.92,19.51
2025-05,DE,CH02,P12M,321,29,3,0,2,344,1796.6,128.64,17.03,0.0,-14.22,7.77,9,-50.87,0,0.0,0,0.0,0,0.0,1884.95,88.35
2025-05,DE,CH03,P1M,140,58,5,48,0,154,1778.49,769.14,66.31,48.34,0.0,5.19,34,-437.55,12,-148.99,3,-38.72,0,0.0,2042.21,263.72
2025-05,DE,CH03,P3M,85,16,1,0,1,91,797.57,142.98,9.47,0.0,-3.79,3.13,10,-94.28,0,0.0,1,-9.47,0,0.0,845.61,48.05
2025-05,DE,CH03,P12M,256,23,5,0,2,276,1439.55,102.16,28.39,0.0,-11.37,6.26,6,-33.92,0,0.0,2,-9.46,0,0.0,1521.61,82.05
2025-05,DE,CH04,P1M,59,25,1,23,0,72,753.46,331.53,13.26,21.8,0.0,2.61,10,-130.14,3,-37.72,0,0.0,0,0.0,954.8,201.34
2025-05,DE,CH04,P3M,30,8,0,0,0,33,280.94,73.86,0.0,0.0,0.0,1.04,4,-37.71,1,-9.43,0,0.0,0,0.0,308.7,27.76
2025-05,DE,CH04,P12M,68,8,1,0,1,76,381.56,37.84,5.68,0.0,-6.64,1.7,0,0.0,0,0.0,1,-3.78,0,0.0,416.36,34.8
2025-05,DE,CH05,P1M,200,61,6,74,0,215,2538.55,808.93,79.57,78.68,0.0,8.41,37,-474.33,13,-163.14,2,-25.52,0,0.0,2851.14,312.59
2025-05,DE,CH05,P3M,108,10,1,0,0,105,1007.79,89.96,9.47,0.0,0.0,3.9,10,-94.28,4,-37.71,0,0.0,0,0.0,979.13,-28.66
2025-05,DE,CH05,P12M,279,34,4,0,4,312,1553.52,166.51,22.71,0.0,-21.8,6.82,4,-22.61,0,0.0,1,-3.78,0,0.0,1701.37,147.84
2025-05,DE,CH06,P1M,193,58,6,82,0,199,2425.37,769.14,79.57,98.58,0.0,7.56,41,-525.25,16,-202.74,1,-13.26,0,0.0,2638.96,213.59
2025-05,DE,CH06,P3M,114,19,2,0,2,128,1078.51,171.39,18.94,0.0,-6.64,4.51,5,-47.14,2,-18.86,0,0.0,0,0.0,1200.72,122.21
2025-05,DE,CH06,P12M,309,33,2,0,5,333,1734.43,153.25,11.36,0.0,-27.49,7.5,8,-45.22,1,-5.65,2,-7.56,0,0.0,1820.6,86.17
2025-05,DE,CH07,P1M,98,20,2,37,0,88,1245.7,265.22,26.52,37.92,0.0,3.83,24,-309.31,6,-76.38,2,-26.52,0,0.0,1166.98,-78.72
2025-05,DE,CH07,P3M,45,6,3,0,1,45,425.18,53.97,28.41,0.0,-2.84,1.56,6,-56.57,2,-18.86,1,-9.47,0,0.0,421.39,-3.79
2025-05,DE,CH07,P12M,172,19,0,0,0,179,959.06,88.92,0.0,0.0,0.0,4.02,9,-50.87,1,-5.65,2,-9.46,0,0.0,986.01,26.95
2025-05,DE,CH08,P1M,56,19,5,12,0,62,724.23,251.96,66.31,11.37,0.0,2.24,16,-208.41,1,-12.26,1,-13.26,0,0.0,822.19,97.96
2025-05,DE,CH08,P3M,34,7,1,0,0,38,318.65,63.44,9.47,0.0,0.0,1.25,4,-37.71,0,0.0,0,0.0,0,0.0,355.1,36.45
2025-05,DE,CH08,P12M,163,9,1,0,2,165,910.07,39.73,5.68,0.0,-7.58,3.85,8,-45.22,0,0.0,0,0.0,0,0.0,906.52,-3.55
2025-05,DE,CH09,P1M,45,13,2,9,0,46,580.89,172.39,26.52,8.53,0.0,1.78,11,-142.39,2,-25.46,1,-12.26,0,0.0,610.01,29.12
2025-05,DE,CH09,P3M,34,5,0,0,1,35,317.71,47.35,0.0,0.0,-3.79,1.25,3,-28.28,1,-9.43,0,0.0,0,0.0,324.8,7.09
2025-05,DE,CH09,P12M,104,15,3,0,0,117,576.56,70.0,17.03,0.0,0.0,2.44,5,-28.26,0,0.0,0,0.0,0,0.0,637.77,61.21
2025-05,FR,CH01,P1M,296,113,9,103,0,323,3754.6,1486.02,118.36,102.46,0.0,11.32,75,-968.82,15,-193.58,4,-49.62,1,-13.09,4247.64,493.04
2025-05,FR,CH01,P3M,146,33,3,0,0,158,1348.11,291.09,28.17,0.0,0.0,5.0,23,-215.03,1,-9.35,0,0.0,0,0.0,1447.99,99.89
2025-05,FR,CH01,P12M,424,53,5,0,3,467,2331.87,234.5,28.15,0.0,-15.04,10.01,14,-78.48,0,0.0,0,0.0,1,-5.61,2505.41,173.54
2025-05,FR,CH02,P1M,169,57,4,58,0,171,2136.8,749.58,52.6,57.34,0.0,6.45,42,-536.78,11,-138.4,5,-65.75,1,-13.09,2248.75,111.95
2025-05,FR,CH02,P3M,103,15,2,0,0,107,956.39,135.22,18.78,0.0,0.0,3.76,12,-112.19,0,0.0,1,-9.39,0,0.0,992.57,36.18
2025-05,FR,CH02,P12M,250,28,5,0,2,276,1378.95,125.7,28.15,0.0,-15.04,5.99,6,-33.63,0,0.0,1,-5.63,0,0.0,1484.49,105.54
2025-05,FR,CH03,P1M,113,56,3,36,0,125,1426.09,736.43,39.45,36.66,0.0,3.86,31,-394.63,13,-164.59,3,-39.45,0,0.0,1643.82,217.74
2025-05,FR,CH03,P3M,77,19,0,0,1,87,714.26,167.14,0.0,0.0,-3.76,2.85,7,-65.44,1,-9.35,1,-9.39,0,0.0,796.3,82.05
2025-05,FR,CH03,P12M,168,32,3,0,2,196,918.35,146.34,16.89,0.0,-10.34,4.04,2,-11.21,0,0.0,5,-24.39,0,0.0,1039.68,121.33
2025-05,FR,CH04,P1M,47,20,3,19,0,50,594.75,263.01,39.45,17.86,0.0,1.55,16,-206.67,3,-39.28,1,-13.15,0,0.0,657.53,62.78
2025-05,FR,CH04,P3M,22,5,0,0,0,23,205.68,46.01,0.0,0.0,0.0,0.75,2,-18.7,2,-18.7,0,0.0,0,0.0,215.04,9.37
2025-05,FR,CH04,P12M,53,13,0,0,0,62,276.51,61.92,0.0,0.0,0.0,1.16,3,-16.82,0,0.0,1,-5.63,0,0.0,317.14,40.63
2025-05,FR,CH05,P1M,147,53,5,54,0,155,1859.06,696.98,65.75,53.58,0.0,5.42,38,-490.96,11,-139.34,0,0.0,1,-12.16,2038.34,179.28
2025-05,FR,CH05,P3M,90,24,1,0,0,98,835.79,214.09,9.39,0.0,0.0,3.1,11,-102.84,4,-37.4,2,-17.84,0,0.0,904.3,68.51
2025-05,FR,CH05,P12M,219,35,3,0,1,252,1190.2,155.71,16.89,0.0,-7.52,5.2,3,-16.82,1,-5.61,1,-3.75,0,0.0,1334.31,144.11
2025-05,FR,CH06,P1M,164,63,5,57,0,188,2084.44,828.49,65.75,53.58,0.0,6.93,31,-401.18,10,-126.24,3,-39.45,0,0.0,2472.31,387.88
2025-05,FR,CH06,P3M,66,17,2,0,0,72,612.35,153.06,18.78,0.0,0.0,2.27,11,-102.84,0,0.0,2,-17.84,0,0.0,665.78,53.43
2025-05,FR,CH06,P12M,230,44,4,0,0,270,1253.74,208.27,22.52,0.0,0.0,5.38,8,-44.85,0,0.0,0,0.0,0,0.0,1445.06,191.33
2025-05,FR,CH07,P1M,70,24,1,23,0,81,880.9,315.61,13.15,28.2,0.0,3.14,10,-126.24,4,-49.56,0,0.0,0,0.0,1065.2,184.3
2025-05,FR,CH07,P3M,39,5,1,0,1,41,363.67,45.07,9.39,0.0,-2.82,1.45,4,-37.4,0,0.0,0,0.0,0,0.0,379.37,15.7
2025-05,FR,CH07,P12M,103,14,1,0,0,117,560.54,63.79,5.63,0.0,0.0,2.47,1,-5.61,0,0.0,0,0.0,0,0.0,626.82,66.28
2025-05,FR,CH08,P1M,53,19,2,12,0,49,664.88,249.86,26.3,20.68,0.0,1.54,22,-281.48,1,-13.09,1,-12.16,1,-12.16,644.38,-20.5
2025-05,FR,CH08,P3M,34,10,1,0,0,38,315.99,89.21,9.39,0.0,0.0,1.16,6,-56.09,0,0.0,1,-9.39,0,0.0,350.26,34.27
2025-05,FR,CH08,P12M,121,11,0,0,0,129,657.69,48.78,0.0,0.0,0.0,2.88,2,-11.21,0,0.0,1,-3.75,0,0.0,694.39,36.69
2025-05,FR,CH09,P1M,45,16,2,18,0,45,564.82,210.41,26.3,19.74,0.0,1.66,13,-167.39,2,-24.31,3,-39.45,0,0.0,591.78,26.95
2025-05,FR,CH09,P3M,25,8,0,0,0,28,229.98,72.3,0.0,0.0,0.0,0.86,3,-28.05,0,0.0,1,-9.39,1,-9.35,256.36,26.38
2025-05,FR,CH09,P12M,81,10,1,0,2,90,463.42,45.03,5.63,0.0,-11.28,2.01,2,-11.21,0,0.0,0,0.0,0,0.0,493.59,30.18
2025-05,CA,CH01,P1M,205,64,6,70,0,204,2460.13,792.35,74.28,64.6,0.0,0.0,61,-745.48,7,-84.01,2,-23.88,1,-12.38,2525.63,65.5
2025-05,CA,CH01,P3M,117,27,4,0,0,128,1031.71,229.85,35.36,0.0,0.0,0.0,17,-150.29,2,-17.68,1,-7.96,0,0.0,1120.99,89.28
2025-05,CA,CH01,P12M,407,36,2,0,6,434,2145.96,158.97,10.6,0.0,-30.97,0.0,9,-47.71,1,-5.3,1,-3.53,0,0.0,2228.02,82.06
2025-05,CA,CH02,P1M,110,41,4,38,0,119,1317.61,507.6,49.52,36.28,0.0,0.0,31,-377.6,3,-35.37,2,-24.76,0,0.0,1473.28,155.67
2025-05,CA,CH02,P3M,72,15,1,0,0,74,631.22,125.53,8.84,0.0,0.0,0.0,12,-106.09,1,-8.84,1,-7.96,0,0.0,642.71,11.49
2025-05,CA,CH02,P12M,206,27,3,0,1,229,1076.94,111.27,15.9,0.0,-6.19,0.0,6,-31.81,1,-5.3,0,0.0,0,0.0,1160.81,83.87
2025-05,CA,CH03,P1M,69,22,2,29,0,73,822.4,272.37,24.76,25.66,0.0,0.0,12,-147.68,6,-70.74,2,-22.99,0,0.0,903.78,81.38
2025-05,CA,CH03,P3M,60,10,3,0,0,61,527.79,84.87,26.52,0.0,0.0,0.0,9,-79.57,1,-8.84,2,-17.68,0,0.0,533.09,5.3
2025-05,CA,CH03,P12M,138,17,1,0,0,153,708.51,75.96,5.3,0.0,0.0,0.0,2,-10.6,0,0.0,1,-5.3,0,0.0,773.87,65.35
2025-05,CA,CH04,P1M,32,18,0,14,0,42,378.48,222.85,0.0,15.04,0.0,0.0,5,-61.02,3,-35.37,0,0.0,0,0.0,519.98,141.5
2025-05,CA,CH04,P3M,15,2,0,0,0,17,129.96,16.8,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,146.75,16.8
2025-05,CA,CH04,P12M,35,5,0,0,0,40,178.45,19.42,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,197.88,19.42
2025-05,CA,CH05,P1M,116,25,5,48,0,114,1375.96,309.51,61.9,47.79,0.0,0.0,24,-287.4,7,-84.01,1,-12.38,0,0.0,1411.38,35.42
2025-05,CA,CH05,P3M,50,20,3,0,2,70,444.69,171.5,26.52,0.0,-6.19,0.0,2,-17.68,0,0.0,1,-8.84,0,0.0,610.0,165.31
