date,campaign_id,channel_id,spend_usd,impressions,clicks,free_signups,new_paid_subscribers,reactivated_subscribers,first_payment_net_revenue_usd
2025-03-30,CMP014,CH03,145.22,158919.0,1430.0,168,4,0,231.71
2025-03-30,CMP015,CH03,111.47,117453.0,1057.0,125,6,0,75.31
2025-03-30,CMP016,CH03,56.54,41374.0,372.0,37,1,0,15.04
2025-03-30,CMP017,CH03,402.46,857925.0,7721.0,734,18,0,461.64
2025-03-30,CMP018,CH04,0.0,98451.0,1181.0,170,8,0,191.59
2025-03-30,CMP019,CH04,0.0,16886.0,203.0,37,3,0,107.53
2025-03-30,CMP022,CH05,526.94,560869.0,19630.0,1488,40,0,1196.8
2025-03-30,CMP023,CH05,224.99,10332.0,362.0,32,3,0,37.81
2025-03-30,CMP025,CH06,0.0,,4417.0,915,43,0,1276.08
2025-03-30,CMP026,CH07,143.32,,1632.0,272,16,0,435.55
2025-03-30,CMP027,CH07,70.12,,1017.0,160,11,0,318.58
2025-03-30,CMP028,CH08,371.94,1197985.0,21564.0,1163,19,0,507.25
2025-03-30,CMP029,CH08,7.86,45461.0,818.0,39,0,0,0.0
2025-03-30,CMP030,CH08,11.4,47421.0,854.0,44,0,0,0.0
2025-03-30,CMP031,CH09,378.31,692115.0,3461.0,386,13,0,406.55
2025-03-30,CMP032,CH09,38.27,64736.0,324.0,37,3,0,144.62
2025-03-30,CMP033,CH10,350.0,7255.0,218.0,0,0,30,0.0
2025-03-31,CMP001,CH01,1187.5,,11956.0,1748,50,0,1370.61
2025-03-31,CMP002,CH01,285.0,,2436.0,304,12,0,461.59
2025-03-31,CMP003,CH01,71.25,,1401.0,191,3,0,104.82
2025-03-31,CMP004,CH01,47.5,,133.0,20,2,0,25.21
2025-03-31,CMP005,CH01,23.75,,330.0,52,1,0,25.84
2025-03-31,CMP006,CH02,148.93,501214.0,3007.0,266,5,0,81.07
2025-03-31,CMP007,CH02,124.34,492983.0,2958.0,250,3,0,66.83
2025-03-31,CMP008,CH02,452.57,2039847.0,12239.0,1136,24,0,521.14
2025-03-31,CMP009,CH02,90.51,305966.0,1836.0,145,3,0,69.75
2025-03-31,CMP010,CH02,32.69,90839.0,545.0,44,3,0,45.12
2025-03-31,CMP011,CH02,24.37,119156.0,715.0,53,2,0,77.2
2025-03-31,CMP012,CH03,222.95,183609.0,1652.0,178,5,0,81.07
2025-03-31,CMP013,CH03,172.29,144936.0,1304.0,136,3,0,89.53
2025-03-31,CMP014,CH03,119.88,197931.0,1781.0,147,5,0,150.75
2025-03-31,CMP015,CH03,84.92,82905.0,746.0,83,6,0,144.95
2025-03-31,CMP016,CH03,42.65,33686.0,303.0,36,0,0,0.0
2025-03-31,CMP017,CH03,435.84,552222.0,4970.0,639,14,0,478.09
2025-03-31,CMP018,CH04,0.0,85081.0,1021.0,156,8,0,169.24
2025-03-31,CMP019,CH04,0.0,15222.0,183.0,32,3,0,159.7
2025-03-31,CMP022,CH05,437.42,449411.0,15729.0,1284,34,0,946.89
2025-03-31,CMP023,CH05,267.69,6395.0,224.0,15,1,0,27.0
2025-03-31,CMP025,CH06,0.0,,3883.0,844,38,0,1188.78
2025-03-31,CMP026,CH07,144.63,,1301.0,252,12,0,185.85
2025-03-31,CMP027,CH07,60.95,,701.0,138,5,0,135.97
2025-03-31,CMP028,CH08,369.39,1251558.0,22528.0,1010,21,0,671.07
2025-03-31,CMP029,CH08,7.65,56768.0,1022.0,51,0,0,0.0
2025-03-31,CMP030,CH08,10.26,44264.0,797.0,34,1,0,27.25
2025-03-31,CMP031,CH09,309.44,668225.0,3341.0,341,3,0,158.44
2025-03-31,CMP032,CH09,36.17,86364.0,432.0,42,1,0,13.2
2025-03-31,CMP033,CH10,347.5,7160.0,215.0,0,0,29,0.0
2025-04-01,CMP001,CH01,1671.25,,14715.0,2010,70,0,2058.99
2025-04-01,CMP002,CH01,334.25,,2493.0,301,14,0,303.84
2025-04-01,CMP003,CH01,310.38,,1477.0,211,13,0,357.47
2025-04-01,CMP004,CH01,47.75,,203.0,25,2,0,89.62
2025-04-01,CMP005,CH01,71.62,,463.0,68,3,0,159.66
2025-04-01,CMP006,CH02,116.05,509603.0,3058.0,260,11,0,275.16
2025-04-01,CMP007,CH02,155.78,523537.0,3141.0,236,7,0,230.98
2025-04-01,CMP008,CH02,477.81,2481701.0,14890.0,1266,22,0,744.79
2025-04-01,CMP009,CH02,121.13,370077.0,2220.0,172,4,0,139.38
2025-04-01,CMP010,CH02,30.25,115972.0,696.0,65,2,0,67.75
2025-04-01,CMP011,CH02,19.33,98276.0,590.0,55,3,0,38.15
2025-04-01,CMP012,CH03,276.13,241453.0,2173.0,202,5,0,222.26
2025-04-01,CMP013,CH03,137.81,160452.0,1444.0,168,9,0,301.23
2025-04-01,CMP014,CH03,145.07,185716.0,1671.0,150,2,0,112.98
2025-04-01,CMP015,CH03,107.76,116745.0,1051.0,116,1,0,12.98
2025-04-01,CMP016,CH03,36.84,46083.0,415.0,45,5,0,113.7
2025-04-01,CMP017,CH03,550.46,714407.0,6430.0,676,13,0,303.7
2025-04-01,CMP018,CH04,4246.11,73328.0,880.0,126,8,0,318.19
2025-04-01,CMP019,CH04,1101.79,19764.0,237.0,44,0,0,0.0
2025-04-01,CMP020,CH04,1329.56,34819.0,418.0,58,1,0,44.81
2025-04-01,CMP022,CH05,460.82,459907.0,16097.0,1474,52,0,1605.77
2025-04-01,CMP023,CH05,246.63,11785.0,412.0,32,1,0,13.09
2025-04-01,CMP025,CH06,0.0,,5127.0,919,51,0,1456.86
2025-04-01,CMP026,CH07,144.0,,1546.0,281,12,0,291.94
2025-04-01,CMP027,CH07,75.69,,691.0,138,9,0,254.5
2025-04-01,CMP028,CH08,316.77,1291752.0,23252.0,1075,23,0,772.14
2025-04-01,CMP029,CH08,5.98,53545.0,964.0,49,1,0,61.97
2025-04-01,CMP030,CH08,8.01,35325.0,636.0,32,0,0,0.0
2025-04-01,CMP031,CH09,289.66,789331.0,3947.0,417,3,0,106.82
2025-04-01,CMP032,CH09,47.65,96767.0,484.0,44,2,0,58.37
2025-04-01,CMP033,CH10,395.0,7921.0,238.0,0,0,38,0.0
2025-04-02,CMP001,CH01,1360.88,,14344.0,1710,57,0,1582.51
2025-04-02,CMP002,CH01,191.0,,1934.0,288,8,0,191.35
2025-04-02,CMP003,CH01,191.0,,1170.0,168,8,0,158.15
2025-04-02,CMP004,CH01,23.88,,198.0,26,1,0,67.27
2025-04-02,CMP005,CH01,23.88,,326.0,49,1,0,68.46
2025-04-02,CMP006,CH02,156.89,424300.0,2546.0,260,8,0,271.31
2025-04-02,CMP007,CH02,140.5,504454.0,3027.0,220,4,0,145.26
2025-04-02,CMP008,CH02,506.8,2292657.0,13756.0,1122,21,0,559.26
2025-04-02,CMP009,CH02,94.47,299535.0,1797.0,154,6,0,252.36
2025-04-02,CMP010,CH02,29.71,100837.0,605.0,59,1,0,29.53
2025-04-02,CMP011,CH02,31.08,104293.0,626.0,63,0,0,0.0
2025-04-02,CMP012,CH03,162.19,171923.0,1547.0,176,4,0,84.76
2025-04-02,CMP013,CH03,91.08,121999.0,1098.0,143,4,0,94.96
2025-04-02,CMP014,CH03,117.71,108445.0,976.0,134,5,0,97.96
2025-04-02,CMP015,CH03,93.63,121122.0,1090.0,101,1,0,67.83
2025-04-02,CMP016,CH03,30.39,46193.0,416.0,52,2,0,48.14
2025-04-02,CMP017,CH03,495.96,586896.0,5282.0,639,8,0,261.49
2025-04-02,CMP018,CH04,0.0,74653.0,896.0,133,7,0,188.32
2025-04-02,CMP019,CH04,0.0,13835.0,166.0,28,5,0,131.27
2025-04-02,CMP020,CH04,0.0,29578.0,355.0,49,2,0,26.08
2025-04-02,CMP022,CH05,499.3,470618.0,16472.0,1392,42,0,1039.69
2025-04-02,CMP023,CH05,246.96,11661.0,408.0,32,0,0,0.0
2025-04-02,CMP025,CH06,0.0,,4790.0,817,34,0,894.56
2025-04-02,CMP026,CH07,167.22,,1777.0,265,12,0,284.01
2025-04-02,CMP027,CH07,70.03,,756.0,132,7,0,266.24
2025-04-02,CMP028,CH08,297.59,994349.0,17898.0,926,13,0,383.88
2025-04-02,CMP029,CH08,6.46,53745.0,967.0,47,1,0,45.6
2025-04-02,CMP030,CH08,8.71,32919.0,593.0,29,2,0,39.1
2025-04-02,CMP031,CH09,256.43,660154.0,3301.0,359,7,0,221.45
2025-04-02,CMP032,CH09,35.58,75011.0,375.0,36,3,0,70.75
2025-04-02,CMP033,CH10,395.0,9462.0,284.0,0,0,38,0.0
2025-04-03,CMP001,CH01,1337.0,,14158.0,1878,56,0,1311.99
2025-04-03,CMP002,CH01,620.75,,1972.0,264,26,0,764.87
2025-04-03,CMP003,CH01,143.25,,1666.0,235,6,0,164.19
2025-04-03,CMP004,CH01,47.75,,211.0,25,2,0,26.18
2025-04-03,CMP005,CH01,23.88,,408.0,56,1,0,25.69
2025-04-03,CMP006,CH02,136.82,451369.0,2708.0,252,5,0,175.52
2025-04-03,CMP007,CH02,162.43,502410.0,3014.0,247,5,0,111.83
2025-04-03,CMP008,CH02,369.1,2408811.0,14453.0,1226,32,0,990.21
2025-04-03,CMP009,CH02,84.0,284163.0,1705.0,167,5,0,144.19
2025-04-03,CMP010,CH02,23.96,118558.0,711.0,61,1,0,78.71
2025-04-03,CMP011,CH02,25.97,91214.0,547.0,43,1,0,12.72
2025-04-03,CMP012,CH03,216.98,170583.0,1535.0,207,9,0,358.23
2025-04-03,CMP013,CH03,119.28,177919.0,1601.0,165,6,0,249.92
2025-04-03,CMP014,CH03,118.99,141792.0,1276.0,146,1,0,13.2
2025-04-03,CMP015,CH03,107.44,98515.0,887.0,95,5,0,162.42
2025-04-03,CMP016,CH03,47.58,38602.0,347.0,38,1,0,52.43
2025-04-03,CMP017,CH03,506.23,614416.0,5530.0,681,20,0,522.7
2025-04-03,CMP018,CH04,0.0,79154.0,950.0,142,9,0,250.25
2025-04-03,CMP019,CH04,0.0,16702.0,200.0,37,1,0,67.81
2025-04-03,CMP020,CH04,0.0,25710.0,309.0,49,3,0,70.46
2025-04-03,CMP022,CH05,508.79,595201.0,20832.0,1462,36,0,993.75
2025-04-03,CMP023,CH05,261.03,15141.0,530.0,39,0,0,0.0
2025-04-03,CMP025,CH06,0.0,,4024.0,848,48,0,1136.93
2025-04-03,CMP026,CH07,160.74,,1482.0,259,9,0,230.74
2025-04-03,CMP027,CH07,70.72,,737.0,129,8,0,191.32
2025-04-03,CMP028,CH08,434.48,1146171.0,20631.0,1022,8,0,199.09
2025-04-03,CMP029,CH08,6.51,77611.0,1397.0,53,0,0,0.0
2025-04-03,CMP030,CH08,8.84,41949.0,755.0,32,0,0,0.0
2025-04-03,CMP031,CH09,394.74,716944.0,3585.0,384,15,0,489.63
2025-04-03,CMP032,CH09,69.87,71998.0,360.0,42,4,0,103.2
2025-04-03,CMP033,CH10,420.0,13317.0,400.0,0,0,48,0.0
2025-04-04,CMP001,CH01,1217.62,,11725.0,1966,51,0,1389.7
2025-04-04,CMP002,CH01,310.38,,2911.0,324,13,0,387.14
2025-04-04,CMP003,CH01,143.25,,1489.0,213,6,0,248.71
2025-04-04,CMP004,CH01,47.75,,211.0,27,2,0,80.36
2025-04-04,CMP005,CH01,71.62,,370.0,52,3,0,80.91
2025-04-04,CMP006,CH02,137.88,455396.0,2732.0,298,5,0,119.79
2025-04-04,CMP007,CH02,108.63,436102.0,2617.0,246,4,0,212.13
2025-04-04,CMP008,CH02,721.71,2068623.0,12412.0,1247,40,0,1330.56
2025-04-04,CMP009,CH02,92.7,329900.0,1979.0,158,4,0,139.38
2025-04-04,CMP010,CH02,26.53,103467.0,621.0,50,2,0,65.63
2025-04-04,CMP011,CH02,37.12,110924.0,666.0,60,0,0,0.0
2025-04-04,CMP012,CH03,187.31,226406.0,2038.0,210,7,0,216.14
2025-04-04,CMP013,CH03,157.37,194509.0,1751.0,164,3,0,38.85
2025-04-04,CMP014,CH03,153.26,194681.0,1752.0,155,11,0,465.29
2025-04-04,CMP015,CH03,83.42,94727.0,853.0,100,4,0,114.11
2025-04-04,CMP016,CH03,44.62,39843.0,359.0,43,3,0,83.07
2025-04-04,CMP017,CH03,409.09,920101.0,8281.0,763,18,0,404.24
2025-04-04,CMP018,CH04,0.0,67476.0,810.0,156,6,0,226.17
2025-04-04,CMP019,CH04,0.0,13414.0,161.0,29,1,0,25.44
2025-04-04,CMP020,CH04,0.0,21952.0,263.0,46,3,0,54.14
2025-04-04,CMP022,CH05,500.39,457010.0,15995.0,1509,42,0,1179.63
2025-04-04,CMP023,CH05,279.98,11565.0,405.0,31,0,0,0.0
2025-04-04,CMP025,CH06,0.0,,4792.0,913,44,0,1222.99
2025-04-04,CMP026,CH07,143.06,,1645.0,284,10,0,312.46
2025-04-04,CMP027,CH07,81.35,,789.0,142,16,0,461.76
2025-04-04,CMP028,CH08,409.85,1249921.0,22499.0,1060,17,0,502.17
2025-04-04,CMP029,CH08,7.37,58251.0,1049.0,49,0,0,0.0
2025-04-04,CMP030,CH08,10.81,49198.0,886.0,41,0,0,0.0
2025-04-04,CMP031,CH09,304.21,830419.0,4152.0,393,6,0,198.17
2025-04-04,CMP032,CH09,50.82,100325.0,502.0,52,1,0,26.52
2025-04-04,CMP033,CH10,377.5,7132.0,214.0,0,0,31,0.0
2025-04-05,CMP001,CH01,1528.0,,12241.0,2027,64,0,1867.33
2025-04-05,CMP002,CH01,429.75,,2331.0,363,18,0,584.63
2025-04-05,CMP003,CH01,262.62,,1515.0,215,11,0,346.81
2025-04-05,CMP004,CH01,23.88,,189.0,28,1,0,67.27
2025-04-05,CMP005,CH01,0.0,,369.0,52,0,0,0.0
2025-04-05,CMP006,CH02,130.24,612889.0,3677.0,311,10,0,221.53
2025-04-05,CMP007,CH02,193.11,520925.0,3126.0,292,7,0,138.14
2025-04-05,CMP008,CH02,642.91,2547655.0,15286.0,1390,24,0,811.84
2025-04-05,CMP009,CH02,138.92,333692.0,2002.0,162,8,0,306.11
2025-04-05,CMP010,CH02,34.77,84433.0,507.0,49,1,0,52.43
2025-04-05,CMP011,CH02,40.04,100564.0,603.0,67,0,0,0.0
2025-04-05,CMP012,CH03,315.89,209462.0,1885.0,203,7,0,178.15
2025-04-05,CMP013,CH03,143.25,194502.0,1751.0,174,4,0,95.86
2025-04-05,CMP014,CH03,184.79,174827.0,1573.0,170,3,0,180.79
2025-04-05,CMP015,CH03,95.83,111481.0,1003.0,115,4,0,136.95
2025-04-05,CMP016,CH03,53.96,41408.0,373.0,45,3,0,60.17
2025-04-05,CMP017,CH03,476.48,773001.0,6957.0,761,18,0,508.41
2025-04-05,CMP018,CH04,0.0,84438.0,1013.0,158,5,0,116.53
2025-04-05,CMP019,CH04,0.0,20324.0,244.0,44,2,0,26.4
2025-04-05,CMP020,CH04,0.0,34275.0,411.0,67,1,0,67.83
2025-04-05,CMP022,CH05,459.86,613887.0,21486.0,1581,37,0,868.18
2025-04-05,CMP023,CH05,277.29,15278.0,535.0,33,4,0,106.54
2025-04-05,CMP025,CH06,0.0,,5307.0,967,47,0,1303.3
2025-04-05,CMP026,CH07,145.15,,1740.0,334,13,0,265.44
2025-04-05,CMP027,CH07,65.13,,708.0,144,6,0,209.22
2025-04-05,CMP028,CH08,354.66,1108785.0,19958.0,1101,29,0,970.76
2025-04-05,CMP029,CH08,8.34,44701.0,805.0,46,1,0,45.6
2025-04-05,CMP030,CH08,11.49,37016.0,666.0,37,1,0,60.92
2025-04-05,CMP031,CH09,453.2,916526.0,4583.0,453,17,0,582.17
2025-04-05,CMP032,CH09,44.05,96810.0,484.0,46,2,0,112.98
2025-04-05,CMP033,CH10,387.5,10256.0,308.0,0,0,35,0.0
2025-04-06,CMP001,CH01,1337.0,,15233.0,1945,56,0,1461.64
2025-04-06,CMP002,CH01,382.0,,2287.0,340,16,0,511.84
2025-04-06,CMP003,CH01,191.0,,1427.0,204,8,0,351.69
2025-04-06,CMP004,CH01,47.75,,153.0,22,2,0,26.18
2025-04-06,CMP005,CH01,47.75,,607.0,73,2,0,25.38
2025-04-06,CMP006,CH02,170.73,589142.0,3535.0,314,13,0,432.06
2025-04-06,CMP007,CH02,159.33,363237.0,2179.0,242,8,0,225.11
2025-04-06,CMP008,CH02,521.75,2029182.0,12175.0,1245,24,0,689.88
2025-04-06,CMP009,CH02,106.5,298472.0,1791.0,149,2,0,38.64
2025-04-06,CMP010,CH02,37.01,90512.0,543.0,56,1,0,15.32
2025-04-06,CMP011,CH02,37.63,102058.0,612.0,65,1,0,60.92
2025-04-06,CMP012,CH03,204.49,194278.0,1749.0,225,8,0,203.04
2025-04-06,CMP013,CH03,123.23,128047.0,1152.0,132,1,0,12.77
2025-04-06,CMP014,CH03,163.96,176548.0,1589.0,148,6,0,261.81
2025-04-06,CMP015,CH03,103.24,94506.0,851.0,96,4,0,96.5
2025-04-06,CMP016,CH03,48.52,47134.0,424.0,43,1,0,52.43
2025-04-06,CMP017,CH03,579.94,773562.0,6962.0,710,17,0,617.12
2025-04-06,CMP018,CH04,0.0,61230.0,735.0,139,10,0,268.44
2025-04-06,CMP019,CH04,0.0,25365.0,304.0,47,1,0,42.37
2025-04-06,CMP020,CH04,0.0,21436.0,257.0,50,2,0,37.81
2025-04-06,CMP022,CH05,490.11,534930.0,18723.0,1544,39,0,1156.29
2025-04-06,CMP023,CH05,250.97,10621.0,372.0,32,2,0,92.51
2025-04-06,CMP025,CH06,0.0,,5061.0,901,33,0,972.98
2025-04-06,CMP026,CH07,148.2,,1720.0,287,17,0,535.6
2025-04-06,CMP027,CH07,76.02,,753.0,125,2,0,76.81
2025-04-06,CMP028,CH08,384.39,1368227.0,24628.0,1083,22,0,760.97
2025-04-06,CMP029,CH08,7.42,55521.0,999.0,45,0,0,0.0
2025-04-06,CMP030,CH08,10.88,40473.0,729.0,33,0,0,0.0
2025-04-06,CMP031,CH09,256.8,713867.0,3569.0,408,15,0,349.59
2025-04-06,CMP032,CH09,52.73,106107.0,531.0,51,2,0,90.34
2025-04-06,CMP033,CH10,412.5,11119.0,334.0,0,0,45,0.0
2025-04-07,CMP001,CH01,1217.62,,10943.0,1658,51,0,1251.46
2025-04-07,CMP002,CH01,310.38,,1991.0,302,13,0,373.1
2025-04-07,CMP003,CH01,310.38,,912.0,149,13,0,304.22
2025-04-07,CMP004,CH01,47.75,,214.0,28,2,0,80.36
2025-04-07,CMP005,CH01,47.75,,466.0,54,2,0,58.92
2025-04-07,CMP006,CH02,156.82,438813.0,2633.0,238,5,0,130.66
2025-04-07,CMP007,CH02,122.37,411476.0,2469.0,230,5,0,203.83
2025-04-07,CMP008,CH02,472.25,1726974.0,10362.0,1112,18,0,445.45
2025-04-07,CMP009,CH02,80.31,193011.0,1158.0,119,1,0,12.38
2025-04-07,CMP010,CH02,20.98,56011.0,336.0,32,0,0,0.0
2025-04-07,CMP011,CH02,24.44,120784.0,725.0,63,3,0,90.78
2025-04-07,CMP012,CH03,188.41,191704.0,1725.0,167,6,0,154.56
2025-04-07,CMP013,CH03,118.88,139177.0,1253.0,148,6,0,227.93
2025-04-07,CMP014,CH03,101.02,153791.0,1384.0,141,5,0,129.93
2025-04-07,CMP015,CH03,82.28,77442.0,697.0,90,3,0,51.64
2025-04-07,CMP016,CH03,36.03,44039.0,396.0,45,0,0,0.0
2025-04-07,CMP017,CH03,452.09,681612.0,6135.0,620,11,0,320.04
2025-04-07,CMP018,CH04,0.0,81271.0,975.0,139,7,0,175.0
2025-04-07,CMP019,CH04,0.0,20167.0,242.0,35,3,0,103.54
2025-04-07,CMP020,CH04,0.0,31938.0,383.0,58,1,0,13.2
2025-04-07,CMP022,CH05,541.45,475675.0,16649.0,1308,35,0,858.14
2025-04-07,CMP023,CH05,243.73,9857.0,345.0,26,0,0,0.0
2025-04-07,CMP025,CH06,0.0,,4518.0,847,36,0,987.19
2025-04-07,CMP026,CH07,137.07,,1403.0,250,9,0,292.88
2025-04-07,CMP027,CH07,87.16,,622.0,117,5,0,111.12
2025-04-07,CMP028,CH08,328.49,1118514.0,20133.0,913,11,0,162.15
2025-04-07,CMP029,CH08,6.27,35974.0,648.0,33,0,0,0.0
2025-04-07,CMP030,CH08,7.73,30201.0,544.0,25,0,0,0.0
2025-04-07,CMP031,CH09,306.32,733190.0,3666.0,333,12,0,407.46
2025-04-07,CMP032,CH09,48.64,56288.0,281.0,35,1,0,13.2
2025-04-07,CMP033,CH10,402.5,9830.0,295.0,0,0,41,0.0
2025-04-08,CMP001,CH01,1337.0,,11414.0,1665,56,0,1461.03
2025-04-08,CMP002,CH01,167.12,,1616.0,215,7,0,347.49
2025-04-08,CMP003,CH01,119.38,,1576.0,172,5,0,143.52
2025-04-08,CMP004,CH01,23.88,,115.0,17,1,0,13.09
2025-04-08,CMP005,CH01,0.0,,370.0,55,0,0,0.0
2025-04-08,CMP006,CH02,125.06,472235.0,2833.0,249,4,0,128.98
2025-04-08,CMP007,CH02,89.54,389893.0,2339.0,206,5,0,95.38
2025-04-08,CMP008,CH02,437.18,1780451.0,10683.0,996,23,0,689.48
2025-04-08,CMP009,CH02,91.24,231150.0,1387.0,148,1,0,13.2
2025-04-08,CMP010,CH02,29.21,65896.0,395.0,38,1,0,15.32
2025-04-08,CMP011,CH02,27.35,72923.0,438.0,46,1,0,65.35
2025-04-08,CMP012,CH03,153.37,166504.0,1499.0,161,6,0,220.39
2025-04-08,CMP013,CH03,124.28,145506.0,1310.0,132,4,0,169.57
2025-04-08,CMP014,CH03,115.87,142803.0,1285.0,127,4,0,99.84
2025-04-08,CMP015,CH03,82.02,73837.0,665.0,76,2,0,57.64
2025-04-08,CMP016,CH03,31.78,34055.0,306.0,28,0,0,0.0
2025-04-08,CMP017,CH03,584.29,608880.0,5480.0,600,13,0,432.38
2025-04-08,CMP018,CH04,0.0,64764.0,777.0,126,6,0,214.08
2025-04-08,CMP019,CH04,0.0,16752.0,201.0,33,6,0,121.83
2025-04-08,CMP020,CH04,0.0,20979.0,252.0,41,2,0,73.47
2025-04-08,CMP022,CH05,529.96,407690.0,14269.0,1272,39,0,1050.88
2025-04-08,CMP023,CH05,260.63,10012.0,350.0,25,0,0,0.0
2025-04-08,CMP025,CH06,0.0,,3558.0,736,32,0,884.63
2025-04-08,CMP026,CH07,140.63,,1162.0,221,9,0,274.88
2025-04-08,CMP027,CH07,76.27,,757.0,127,5,0,191.6
2025-04-08,CMP028,CH08,299.95,1039421.0,18710.0,913,16,0,600.67
2025-04-08,CMP029,CH08,5.13,37616.0,677.0,30,1,0,61.97
2025-04-08,CMP030,CH08,6.76,29583.0,532.0,28,1,0,43.53
2025-04-08,CMP031,CH09,287.34,638168.0,3191.0,336,11,0,271.86
2025-04-08,CMP032,CH09,41.72,87078.0,435.0,42,0,0,0.0
2025-04-08,CMP033,CH10,392.5,9349.0,280.0,0,0,37,0.0
2025-04-09,CMP001,CH01,1098.25,,11585.0,1680,46,0,1361.2
2025-04-09,CMP002,CH01,262.62,,1866.0,292,11,0,313.7
2025-04-09,CMP003,CH01,238.75,,1313.0,167,10,0,242.27
2025-04-09,CMP004,CH01,23.88,,244.0,34,1,0,28.05
2025-04-09,CMP005,CH01,0.0,,429.0,48,0,0,0.0
2025-04-09,CMP006,CH02,128.6,414265.0,2486.0,246,4,0,151.62
2025-04-09,CMP007,CH02,100.21,455212.0,2731.0,219,4,0,67.0
2025-04-09,CMP008,CH02,424.64,2360589.0,14164.0,1107,22,0,606.8
2025-04-09,CMP009,CH02,99.51,262499.0,1575.0,147,2,0,40.65
2025-04-09,CMP010,CH02,26.42,66057.0,396.0,39,0,0,0.0
2025-04-09,CMP011,CH02,27.6,115444.0,693.0,64,0,0,0.0
2025-04-09,CMP012,CH03,163.55,215294.0,1938.0,171,9,0,272.26
2025-04-09,CMP013,CH03,151.28,138995.0,1251.0,145,5,0,120.09
2025-04-09,CMP014,CH03,119.14,151429.0,1363.0,140,2,0,93.25
2025-04-09,CMP015,CH03,85.64,81183.0,731.0,83,3,0,53.89
2025-04-09,CMP016,CH03,38.92,45330.0,408.0,46,1,0,52.43
2025-04-09,CMP017,CH03,490.21,799315.0,7194.0,638,13,0,436.71
2025-04-09,CMP018,CH04,0.0,69537.0,834.0,132,6,0,149.72
2025-04-09,CMP019,CH04,0.0,16296.0,196.0,30,2,0,58.37
2025-04-09,CMP020,CH04,0.0,21855.0,262.0,44,1,0,44.44
2025-04-09,CMP022,CH05,524.32,501849.0,17565.0,1339,42,0,1288.37
2025-04-09,CMP023,CH05,218.49,6845.0,240.0,19,0,0,0.0
2025-04-09,CMP025,CH06,0.0,,3813.0,787,31,0,865.64
2025-04-09,CMP026,CH07,162.59,,1427.0,223,16,0,482.75
2025-04-09,CMP027,CH07,72.85,,802.0,128,9,0,254.24
2025-04-09,CMP028,CH08,303.45,945530.0,17020.0,924,15,0,498.32
2025-04-09,CMP029,CH08,5.64,28967.0,521.0,29,1,0,12.06
2025-04-09,CMP030,CH08,8.65,37562.0,676.0,35,0,0,0.0
2025-04-09,CMP031,CH09,291.27,639419.0,3197.0,356,13,0,329.14
2025-04-09,CMP032,CH09,49.01,88549.0,443.0,50,1,0,13.2
2025-04-09,CMP033,CH10,382.5,8768.0,263.0,0,0,33,0.0
2025-04-10,CMP001,CH01,1169.88,,13963.0,1816,49,0,1662.07
2025-04-10,CMP002,CH01,262.62,,1793.0,274,11,0,403.05
2025-04-10,CMP003,CH01,310.38,,1336.0,183,13,0,353.55
2025-04-10,CMP004,CH01,0.0,,149.0,20,0,0,0.0
2025-04-10,CMP005,CH01,71.62,,372.0,55,3,0,77.85
2025-04-10,CMP006,CH02,145.13,476257.0,2858.0,242,12,0,345.81
2025-04-10,CMP007,CH02,117.57,437321.0,2624.0,239,5,0,67.12
2025-04-10,CMP008,CH02,325.07,2077118.0,12463.0,1134,27,0,731.42
2025-04-10,CMP009,CH02,93.03,321811.0,1931.0,145,6,0,165.77
2025-04-10,CMP010,CH02,28.67,77113.0,463.0,48,1,0,15.32
2025-04-10,CMP011,CH02,28.53,116366.0,698.0,67,2,0,53.29
2025-04-10,CMP012,CH03,213.17,204970.0,1845.0,204,8,0,259.03
2025-04-10,CMP013,CH03,159.05,168837.0,1520.0,161,6,0,78.15
2025-04-10,CMP014,CH03,132.93,179673.0,1617.0,151,2,0,58.37
2025-04-10,CMP015,CH03,134.2,76590.0,689.0,89,3,0,57.32
2025-04-10,CMP016,CH03,46.08,54287.0,489.0,52,0,0,0.0
2025-04-10,CMP017,CH03,391.79,688176.0,6194.0,649,10,0,266.22
2025-04-10,CMP018,CH04,0.0,68121.0,817.0,144,5,0,161.26
2025-04-10,CMP019,CH04,0.0,17225.0,207.0,33,1,0,13.2
2025-04-10,CMP020,CH04,0.0,29095.0,349.0,53,3,0,123.63
2025-04-10,CMP022,CH05,497.62,511953.0,17918.0,1405,30,0,936.46
2025-04-10,CMP023,CH05,220.1,7167.0,251.0,19,3,0,125.17
2025-04-10,CMP025,CH06,0.0,,4743.0,845,32,0,826.15
2025-04-10,CMP026,CH07,168.1,,1499.0,272,19,0,502.91
2025-04-10,CMP027,CH07,73.48,,773.0,147,6,0,193.34
2025-04-10,CMP028,CH08,267.37,874367.0,15739.0,1049,14,0,285.21
2025-04-10,CMP029,CH08,7.07,30598.0,551.0,32,1,0,12.06
2025-04-10,CMP030,CH08,9.26,35219.0,634.0,30,0,0,0.0
2025-04-10,CMP031,CH09,320.63,788530.0,3943.0,365,14,0,402.77
2025-04-10,CMP032,CH09,46.86,86767.0,434.0,44,1,0,13.2
2025-04-10,CMP033,CH10,372.5,6739.0,202.0,0,0,29,0.0
2025-04-11,CMP001,CH01,1337.0,,15009.0,1858,56,0,1718.09
2025-04-11,CMP002,CH01,429.75,,2429.0,333,18,0,470.15
