month,country_code,txn_type,product_id,transactions,gross_usd,tax_usd,net_usd,processing_fees_usd
2025-09,BR,Token pack,TP2800,12,2399.88,114.24,2285.64,129.0
2025-09,BR,Token pack,TP4500,7,2099.93,100.01,1999.92,114.3
2025-09,BR,Token pack,TP600,26,1299.74,61.88,1237.86,75.6
2025-09,CA,Chargeback,P12M,1,-47.88,-5.51,-42.37,25.0
2025-09,CA,Chargeback,P1M,3,-41.97,-4.83,-37.14,75.0
2025-09,CA,New subscription,P12M,236,11299.68,1299.91,9999.77,662.87
2025-09,CA,New subscription,P1M,229,3203.71,368.62,2835.09,242.38
2025-09,CA,New subscription,P3M,91,2454.27,282.37,2171.9,162.44
2025-09,CA,Reactivation,P12M,37,1771.56,203.85,1567.71,107.59
2025-09,CA,Reactivation,P1M,36,503.64,57.96,445.68,38.25
2025-09,CA,Reactivation,P3M,16,431.52,49.62,381.9,23.12
2025-09,CA,Refund - subscription,P12M,10,-478.8,-55.09,-423.71,0.0
2025-09,CA,Refund - subscription,P1M,6,-83.94,-9.66,-74.28,0.0
2025-09,CA,Refund - subscription,P3M,5,-134.85,-15.5,-119.35,0.0
2025-09,CA,Refund - token pack,TP100,1,-9.99,-1.15,-8.84,0.0
2025-09,CA,Refund - token pack,TP1300,1,-99.99,-11.5,-88.49,0.0
2025-09,CA,Refund - token pack,TP275,1,-24.99,-2.87,-22.12,0.0
2025-09,CA,Refund - token pack,TP2800,1,-199.99,-23.01,-176.98,0.0
2025-09,CA,Refund - token pack,TP600,1,-49.99,-5.75,-44.24,0.0
2025-09,CA,Renewal,P12M,66,4000.08,460.21,3539.87,240.77
2025-09,CA,Renewal,P1M,593,8296.07,954.41,7341.66,630.12
2025-09,CA,Renewal,P3M,74,2085.78,239.96,1845.82,132.91
2025-09,CA,Token pack,TP100,145,1448.55,166.71,1281.84,118.48
2025-09,CA,Token pack,TP1300,27,2699.73,310.57,2389.16,150.9
2025-09,CA,Token pack,TP275,78,1949.22,224.17,1725.05,128.97
2025-09,CA,Token pack,TP2800,24,4799.76,552.21,4247.55,258.0
2025-09,CA,Token pack,TP4500,8,2399.92,276.08,2123.84,146.4
2025-09,CA,Token pack,TP600,46,2299.54,264.52,2035.02,149.25
2025-09,CH,Chargeback,P12M,1,-83.74,-6.27,-77.47,25.0
2025-09,CH,Chargeback,P1M,2,-32.6,-2.44,-30.16,50.0
2025-09,CH,Chargeback,P3M,1,-31.42,-2.35,-29.07,25.0
2025-09,CH,New subscription,P12M,69,3875.26,290.45,3584.8,208.76
2025-09,CH,New subscription,P1M,86,1411.26,105.78,1305.48,96.65
2025-09,CH,New subscription,P3M,39,1233.84,92.43,1141.41,78.27
2025-09,CH,Reactivation,P12M,15,842.4,63.15,779.25,49.0
2025-09,CH,Reactivation,P1M,9,147.69,11.07,136.62,10.26
2025-09,CH,Reactivation,P3M,7,221.47,16.59,204.88,13.01
2025-09,CH,Refund - subscription,P12M,1,-56.16,-4.21,-51.95,0.0
2025-09,CH,Refund - subscription,P1M,7,-114.87,-8.61,-106.26,0.0
2025-09,CH,Refund - subscription,P3M,5,-158.2,-11.85,-146.35,0.0
2025-09,CH,Refund - token pack,TP100,1,-11.72,-0.88,-10.84,0.0
2025-09,CH,Renewal,P12M,26,1826.25,136.89,1689.36,102.12
2025-09,CH,Renewal,P1M,191,3134.31,234.93,2899.48,221.14
2025-09,CH,Renewal,P3M,20,678.45,50.8,627.65,42.53
2025-09,CH,Token pack,TP100,52,609.36,45.68,563.68,50.02
2025-09,CH,Token pack,TP1300,12,1407.48,105.48,1302.0,81.6
2025-09,CH,Token pack,TP275,37,1084.59,81.28,1003.32,63.42
2025-09,CH,Token pack,TP2800,5,1172.95,87.9,1085.05,66.25
2025-09,CH,Token pack,TP4500,4,1407.56,105.48,1302.08,49.96
2025-09,CH,Token pack,TP600,14,820.96,61.49,759.39,50.09
2025-09,DE,Chargeback,P1M,5,-81.5,-13.0,-68.5,125.0
2025-09,DE,New subscription,P12M,405,22746.14,3631.74,19114.37,1281.14
2025-09,DE,New subscription,P1M,420,6892.25,1100.4,5791.8,480.77
2025-09,DE,New subscription,P3M,147,4650.43,742.5,3907.92,287.81
2025-09,DE,Reactivation,P12M,84,4717.72,753.22,3964.46,270.73
2025-09,DE,Reactivation,P1M,86,1411.26,225.32,1185.94,100.71
2025-09,DE,Reactivation,P3M,24,759.3,121.2,637.98,50.16
2025-09,DE,Refund - subscription,P12M,16,-898.6,-143.48,-755.16,0.0
2025-09,DE,Refund - subscription,P1M,21,-344.61,-55.02,-289.59,0.0
2025-09,DE,Refund - subscription,P3M,5,-158.19,-25.25,-132.91,0.0
2025-09,DE,Refund - token pack,TP100,2,-23.44,-3.74,-19.7,0.0
2025-09,DE,Refund - token pack,TP1300,1,-117.29,-18.73,-98.56,0.0
2025-09,DE,Refund - token pack,TP275,4,-117.24,-18.72,-98.52,0.0
2025-09,DE,Refund - token pack,TP600,1,-58.64,-9.36,-49.28,0.0
2025-09,DE,Renewal,P12M,91,6546.58,1045.24,5501.37,358.07
2025-09,DE,Renewal,P1M,967,15868.78,2533.57,13335.01,1136.73
2025-09,DE,Renewal,P3M,158,5237.74,836.28,4401.48,325.16
2025-09,DE,Token pack,TP100,263,3081.92,492.07,2589.84,240.3
2025-09,DE,Token pack,TP1300,45,5278.0,842.69,4435.21,275.76
2025-09,DE,Token pack,TP275,156,4572.88,730.08,3842.73,280.2
2025-09,DE,Token pack,TP2800,36,8445.22,1348.43,7096.8,428.37
2025-09,DE,Token pack,TP4500,17,5982.12,955.1,5026.94,306.1
2025-09,DE,Token pack,TP600,70,4104.68,655.32,3449.33,236.83
2025-09,ES,Chargeback,P12M,2,-111.56,-19.36,-92.2,50.0
2025-09,ES,Chargeback,P1M,3,-48.9,-8.49,-40.41,75.0
2025-09,ES,Chargeback,P3M,2,-62.84,-10.9,-51.94,50.0
2025-09,ES,New subscription,P12M,157,8817.65,1530.36,7287.26,469.83
2025-09,ES,New subscription,P1M,156,2559.96,444.31,2115.71,183.35
2025-09,ES,New subscription,P3M,61,1929.81,334.89,1594.92,119.39
2025-09,ES,Reactivation,P12M,33,1853.36,321.67,1531.78,100.52
2025-09,ES,Reactivation,P1M,21,344.61,59.85,284.76,25.32
2025-09,ES,Reactivation,P3M,9,284.76,49.41,235.35,17.19
2025-09,ES,Refund - subscription,P12M,7,-393.14,-68.23,-324.92,0.0
2025-09,ES,Refund - subscription,P1M,7,-114.87,-19.95,-94.92,0.0
2025-09,ES,Refund - subscription,P3M,2,-63.28,-10.98,-52.3,0.0
2025-09,ES,Refund - token pack,TP1300,1,-117.29,-20.36,-96.93,0.0
2025-09,ES,Refund - token pack,TP275,1,-29.31,-5.09,-24.23,0.0
2025-09,ES,Refund - token pack,TP2800,1,-234.59,-40.71,-193.87,0.0
2025-09,ES,Refund - token pack,TP600,1,-58.64,-10.18,-48.46,0.0
2025-09,ES,Renewal,P12M,41,3062.81,531.55,2531.23,153.81
2025-09,ES,Renewal,P1M,370,6071.73,1053.74,5018.01,436.28
2025-09,ES,Renewal,P3M,53,1782.27,309.27,1472.95,107.79
2025-09,ES,Token pack,TP100,83,972.6,168.77,803.78,72.68
2025-09,ES,Token pack,TP1300,22,2580.37,447.86,2132.47,129.44
2025-09,ES,Token pack,TP275,43,1260.44,218.76,1041.77,76.72
2025-09,ES,Token pack,TP2800,11,2580.49,447.82,2132.58,136.02
2025-09,ES,Token pack,TP4500,4,1407.56,244.28,1163.27,78.81
2025-09,ES,Token pack,TP600,28,1641.91,284.97,1356.88,92.07
2025-09,FR,Chargeback,P12M,1,-55.78,-9.3,-46.48,25.0
2025-09,FR,Chargeback,P1M,5,-81.5,-13.58,-67.9,125.0
2025-09,FR,New subscription,P12M,393,22072.17,3678.72,18393.47,1265.84
2025-09,FR,New subscription,P1M,423,6941.48,1156.99,5784.61,481.51
2025-09,FR,New subscription,P3M,142,4492.26,748.73,3743.61,283.82
2025-09,FR,Reactivation,P12M,63,3538.27,589.68,2948.59,203.72
2025-09,FR,Reactivation,P1M,47,771.27,128.62,642.8,47.8
2025-09,FR,Reactivation,P3M,20,632.73,105.47,527.27,40.18
2025-09,FR,Refund - subscription,P12M,20,-1123.24,-187.2,-936.04,0.0
2025-09,FR,Refund - subscription,P1M,25,-410.25,-68.43,-341.93,0.0
2025-09,FR,Refund - subscription,P3M,3,-94.91,-15.82,-79.09,0.0
2025-09,FR,Refund - token pack,TP100,1,-11.72,-1.95,-9.77,0.0
2025-09,FR,Refund - token pack,TP275,1,-29.31,-4.89,-24.43,0.0
2025-09,FR,Refund - token pack,TP600,3,-175.92,-29.31,-146.61,0.0
2025-09,FR,Renewal,P12M,59,3764.07,627.31,3136.75,202.09
2025-09,FR,Renewal,P1M,888,14572.38,2428.75,12143.63,1042.84
2025-09,FR,Renewal,P3M,130,4316.78,719.44,3597.3,263.1
2025-09,FR,Token pack,TP100,180,2109.26,351.56,1757.79,160.15
2025-09,FR,Token pack,TP1300,49,5747.14,957.88,4789.26,308.0
2025-09,FR,Token pack,TP275,96,2814.08,469.02,2345.07,174.67
2025-09,FR,Token pack,TP2800,29,6803.1,1133.89,5669.21,316.15
2025-09,FR,Token pack,TP4500,16,5630.23,938.39,4691.84,286.38
2025-09,FR,Token pack,TP600,62,3635.58,605.96,3029.7,205.53
2025-09,GB,Chargeback,P1M,11,-206.69,-34.43,-172.24,275.0
2025-09,GB,New subscription,P12M,272,17568.48,2928.14,14640.46,967.58
2025-09,GB,New subscription,P1M,304,5737.29,956.2,4781.04,395.4
2025-09,GB,New subscription,P3M,123,4475.12,745.88,3729.24,269.31
2025-09,GB,Reactivation,P12M,64,4133.76,689.05,3444.89,229.18
2025-09,GB,Reactivation,P1M,56,1056.9,176.18,880.7,70.03
2025-09,GB,Reactivation,P3M,30,1091.47,181.87,909.6,66.9
2025-09,GB,Refund - subscription,P12M,15,-968.85,-161.51,-807.41,0.0
2025-09,GB,Refund - subscription,P1M,16,-301.95,-50.36,-251.65,0.0
2025-09,GB,Refund - subscription,P3M,2,-72.76,-12.12,-60.64,0.0
2025-09,GB,Refund - token pack,TP100,2,-26.96,-4.5,-22.46,0.0
2025-09,GB,Refund - token pack,TP600,1,-67.44,-11.24,-56.2,0.0
2025-09,GB,Renewal,P12M,94,7366.53,1227.77,6138.82,393.45
2025-09,GB,Renewal,P1M,952,17966.67,2994.43,14972.18,1241.82
2025-09,GB,Renewal,P3M,155,5963.04,993.82,4969.21,355.96
2025-09,GB,Token pack,TP100,182,2452.76,408.78,2043.87,176.37
2025-09,GB,Token pack,TP1300,52,7014.12,1168.96,5845.13,369.54
2025-09,GB,Token pack,TP275,104,3505.99,584.33,2921.66,207.16
2025-09,GB,Token pack,TP2800,25,6744.68,1124.08,5620.52,357.45
2025-09,GB,Token pack,TP4500,14,5665.64,944.3,4721.36,250.38
2025-09,GB,Token pack,TP600,81,5462.37,910.44,4551.97,298.36
2025-09,IN,Chargeback,P12M,1,-47.88,-7.3,-40.58,25.0
2025-09,IN,Chargeback,P1M,1,-13.99,-2.13,-11.86,25.0
2025-09,IN,New subscription,P12M,130,6224.4,949.44,5274.96,370.73
2025-09,IN,New subscription,P1M,129,1804.71,275.29,1529.42,136.83
2025-09,IN,New subscription,P3M,45,1213.65,185.09,1028.56,74.21
2025-09,IN,Reactivation,P12M,21,1005.48,153.34,852.14,64.15
2025-09,IN,Reactivation,P1M,14,195.86,29.83,166.03,15.03
2025-09,IN,Reactivation,P3M,2,53.94,8.22,45.72,3.84
2025-09,IN,Refund - subscription,P12M,2,-95.76,-14.6,-81.16,0.0
2025-09,IN,Refund - subscription,P1M,5,-69.95,-10.66,-59.29,0.0
2025-09,IN,Refund - token pack,TP1300,1,-99.99,-15.25,-84.74,0.0
2025-09,IN,Refund - token pack,TP275,1,-24.99,-3.81,-21.18,0.0
2025-09,IN,Renewal,P12M,20,1125.6,171.67,953.93,65.09
2025-09,IN,Renewal,P1M,191,2672.09,407.59,2264.5,204.67
2025-09,IN,Renewal,P3M,32,908.04,138.51,769.53,54.63
2025-09,IN,Token pack,TP100,27,269.73,41.12,228.61,21.3
2025-09,IN,Token pack,TP1300,9,899.91,137.26,762.65,51.9
2025-09,IN,Token pack,TP275,17,424.83,64.78,360.05,29.17
2025-09,IN,Token pack,TP2800,6,1199.94,183.06,1016.88,45.9
2025-09,IN,Token pack,TP4500,6,1799.94,274.56,1525.38,109.8
2025-09,IN,Token pack,TP600,12,599.88,91.53,508.35,34.5
2025-09,IT,Chargeback,P1M,4,-65.2,-11.76,-53.44,100.0
2025-09,IT,New subscription,P12M,160,8986.16,1620.45,7365.69,506.08
2025-09,IT,New subscription,P1M,169,2773.29,500.14,2273.25,202.64
2025-09,IT,New subscription,P3M,61,1929.8,347.94,1581.73,119.39
2025-09,IT,Reactivation,P12M,30,1684.88,303.87,1381.1,95.4
2025-09,IT,Reactivation,P1M,32,525.12,94.72,430.41,39.09
2025-09,IT,Reactivation,P3M,11,348.03,62.71,285.23,22.99
2025-09,IT,Refund - subscription,P12M,8,-449.3,-81.04,-368.3,0.0
2025-09,IT,Refund - subscription,P1M,6,-98.46,-17.76,-80.7,0.0
2025-09,IT,Refund - token pack,TP100,1,-11.72,-2.11,-9.61,0.0
2025-09,IT,Renewal,P12M,33,2416.46,435.72,1980.7,125.86
2025-09,IT,Renewal,P1M,376,6170.18,1112.66,5057.56,439.75
2025-09,IT,Renewal,P3M,54,1796.3,323.89,1472.44,106.35
2025-09,IT,Token pack,TP100,71,831.96,150.03,682.04,61.57
2025-09,IT,Token pack,TP1300,14,1642.05,296.1,1345.95,90.16
2025-09,IT,Token pack,TP275,44,1289.77,232.62,1057.19,78.68
2025-09,IT,Token pack,TP2800,15,3518.83,634.54,2884.3,169.57
2025-09,IT,Token pack,TP4500,3,1055.67,190.38,865.29,44.68
2025-09,IT,Token pack,TP600,20,1172.78,211.45,961.25,63.45
2025-09,JP,Chargeback,P12M,1,-47.88,-4.35,-43.53,25.0
2025-09,JP,Chargeback,P1M,1,-13.99,-1.27,-12.72,25.0
2025-09,JP,New subscription,P12M,92,4404.96,400.45,4004.51,272.25
2025-09,JP,New subscription,P1M,91,1273.09,115.75,1157.34,97.23
2025-09,JP,New subscription,P3M,30,809.1,73.52,735.58,49.99
2025-09,JP,Reactivation,P12M,17,813.96,73.99,739.97,51.47
2025-09,JP,Reactivation,P1M,16,223.84,20.33,203.51,17.31
2025-09,JP,Reactivation,P3M,2,53.94,4.9,49.04,3.84
2025-09,JP,Refund - subscription,P12M,7,-335.16,-30.46,-304.7,0.0
2025-09,JP,Refund - subscription,P1M,6,-83.94,-7.63,-76.31,0.0
2025-09,JP,Refund - subscription,P3M,1,-26.97,-2.45,-24.52,0.0
2025-09,JP,Refund - token pack,TP600,1,-49.99,-4.54,-45.45,0.0
2025-09,JP,Renewal,P12M,17,1053.96,95.78,958.18,61.26
2025-09,JP,Renewal,P1M,211,2951.89,268.36,2683.53,226.53
2025-09,JP,Renewal,P3M,25,710.25,64.55,645.7,45.46
2025-09,JP,Token pack,TP100,49,489.51,44.53,444.98,40.35
2025-09,JP,Token pack,TP1300,4,399.96,36.36,363.6,25.2
2025-09,JP,Token pack,TP275,29,724.71,65.85,658.86,49.34
2025-09,JP,Token pack,TP2800,3,599.97,54.54,545.43,36.9
2025-09,JP,Token pack,TP4500,3,899.97,81.81,818.16,54.9
2025-09,JP,Token pack,TP600,17,849.83,77.21,772.62,43.35
2025-09,MX,Chargeback,P1M,4,-55.96,-7.72,-48.24,100.0
2025-09,MX,New subscription,P12M,174,8331.12,1149.09,7182.03,495.64
2025-09,MX,New subscription,P1M,122,1706.78,235.46,1471.32,126.99
2025-09,MX,New subscription,P3M,58,1564.26,215.76,1348.5,99.17
2025-09,MX,Reactivation,P12M,11,526.68,72.62,454.06,27.53
2025-09,MX,Reactivation,P1M,19,265.81,36.67,229.14,21.66
2025-09,MX,Reactivation,P3M,9,242.73,33.48,209.25,14.24
2025-09,MX,Refund - subscription,P12M,5,-239.4,-33.01,-206.39,0.0
2025-09,MX,Refund - subscription,P1M,3,-41.97,-5.79,-36.18,0.0
2025-09,MX,Refund - subscription,P3M,2,-53.94,-7.44,-46.5,0.0
2025-09,MX,Refund - token pack,TP100,2,-19.98,-2.76,-17.22,0.0
2025-09,MX,Refund - token pack,TP275,4,-99.96,-13.8,-86.16,0.0
2025-09,MX,Renewal,P12M,29,1652.52,227.88,1424.64,87.4
2025-09,MX,Renewal,P1M,227,3175.73,438.11,2737.62,239.18
2025-09,MX,Renewal,P3M,38,1093.86,150.85,943.01,69.09
2025-09,MX,Token pack,TP100,42,419.58,57.92,361.66,31.05
2025-09,MX,Token pack,TP1300,10,999.9,137.91,861.99,63.0
2025-09,MX,Token pack,TP275,31,774.69,106.88,667.81,54.37
2025-09,MX,Token pack,TP2800,4,799.96,110.32,689.64,30.6
2025-09,MX,Token pack,TP4500,3,899.97,124.14,775.83,41.1
2025-09,MX,Token pack,TP600,22,1099.78,151.75,948.03,62.4
2025-09,NL,Chargeback,P12M,1,-55.78,-9.68,-46.1,25.0
2025-09,NL,Chargeback,P1M,1,-16.3,-2.83,-13.47,25.0
2025-09,NL,New subscription,P12M,108,6065.64,1052.68,5012.92,355.85
2025-09,NL,New subscription,P1M,139,2280.99,395.85,1885.14,167.06
2025-09,NL,New subscription,P3M,54,1708.36,296.46,1411.9,104.76
2025-09,NL,Reactivation,P12M,21,1179.41,204.7,974.77,69.64
2025-09,NL,Reactivation,P1M,24,393.84,68.39,325.45,28.05
2025-09,NL,Reactivation,P3M,9,284.76,49.41,235.35,18.81
2025-09,NL,Refund - subscription,P12M,6,-336.96,-58.5,-278.52,0.0
2025-09,NL,Refund - subscription,P1M,5,-82.05,-14.25,-67.8,0.0
2025-09,NL,Refund - subscription,P3M,1,-31.64,-5.49,-26.15,0.0
2025-09,NL,Refund - token pack,TP275,1,-29.31,-5.09,-24.23,0.0
2025-09,NL,Renewal,P12M,35,2613.23,453.52,2159.67,148.53
2025-09,NL,Renewal,P1M,303,4972.23,862.96,4109.34,350.36
2025-09,NL,Renewal,P3M,49,1659.24,287.93,1371.26,99.6
2025-09,NL,Token pack,TP100,87,1019.45,176.89,842.54,81.59
2025-09,NL,Token pack,TP1300,17,1993.93,346.1,1647.81,110.56
2025-09,NL,Token pack,TP275,49,1436.33,249.27,1187.09,90.01
2025-09,NL,Token pack,TP2800,9,2111.31,366.4,1744.84,119.25
2025-09,NL,Token pack,TP4500,7,2463.23,427.49,2035.74,137.9
2025-09,NL,Token pack,TP600,29,1700.51,295.14,1405.35,101.03
2025-09,PL,Chargeback,P1M,3,-48.9,-9.15,-39.75,75.0
2025-09,PL,Chargeback,P3M,1,-31.42,-5.88,-25.54,25.0
2025-09,PL,New subscription,P12M,90,5054.69,945.2,4109.47,296.57
2025-09,PL,New subscription,P1M,129,2116.89,395.81,1721.13,148.49
2025-09,PL,New subscription,P3M,40,1265.46,236.66,1028.8,65.79
2025-09,PL,Reactivation,P12M,21,1179.42,220.51,958.86,67.04
2025-09,PL,Reactivation,P1M,13,213.33,39.91,173.42,14.25
2025-09,PL,Reactivation,P3M,9,284.74,53.26,231.48,17.19
2025-09,PL,Refund - subscription,P12M,3,-168.48,-31.5,-136.98,0.0
2025-09,PL,Refund - subscription,P1M,4,-65.64,-12.28,-53.36,0.0
2025-09,PL,Refund - subscription,P3M,1,-31.64,-5.92,-25.72,0.0
2025-09,PL,Renewal,P12M,34,2303.69,430.77,1872.9,133.45
2025-09,PL,Renewal,P1M,245,4020.45,751.78,3268.72,291.8
2025-09,PL,Renewal,P3M,46,1550.22,289.85,1260.34,91.35
2025-09,PL,Token pack,TP100,56,656.21,122.65,533.52,50.74
2025-09,PL,Token pack,TP1300,10,1172.9,219.3,953.59,62.96
2025-09,PL,Token pack,TP275,21,615.54,115.08,500.44,35.08
2025-09,PL,Token pack,TP2800,16,3753.43,701.87,3051.53,202.28
2025-09,PL,Token pack,TP4500,3,1055.67,197.4,858.27,44.68
2025-09,PL,Token pack,TP600,20,1172.8,219.25,953.45,68.85
2025-09,ROW,Chargeback,P12M,2,-95.76,-4.56,-91.2,50.0
2025-09,ROW,Chargeback,P1M,4,-55.96,-2.68,-53.28,100.0
2025-09,ROW,New subscription,P12M,534,25567.92,1217.52,24350.4,1495.44
2025-09,ROW,New subscription,P1M,405,5665.95,269.81,5396.14,414.94
2025-09,ROW,New subscription,P3M,170,4584.9,218.33,4366.57,282.19
2025-09,ROW,Reactivation,P12M,90,4309.2,205.2,4104.0,265.92
2025-09,ROW,Reactivation,P1M,52,727.48,34.68,692.8,57.42
2025-09,ROW,Reactivation,P3M,24,647.28,30.81,616.47,41.52
2025-09,ROW,Refund - subscription,P12M,20,-957.6,-45.6,-912.0,0.0
2025-09,ROW,Refund - subscription,P1M,21,-293.79,-14.0,-279.79,0.0
2025-09,ROW,Refund - subscription,P3M,3,-80.91,-3.85,-77.06,0.0
2025-09,ROW,Refund - token pack,TP100,1,-9.99,-0.48,-9.51,0.0
2025-09,ROW,Refund - token pack,TP275,2,-49.98,-2.38,-47.6,0.0
2025-09,ROW,Refund - token pack,TP4500,1,-299.99,-14.29,-285.7,0.0
2025-09,ROW,Refund - token pack,TP600,2,-99.98,-4.76,-95.22,0.0
2025-09,ROW,Renewal,P12M,95,5940.6,282.89,5657.71,351.77
2025-09,ROW,Renewal,P1M,801,11205.99,533.59,10672.4,836.46
2025-09,ROW,Renewal,P3M,140,3970.8,189.09,3781.71,246.14
2025-09,ROW,Token pack,TP100,168,1678.32,79.9,1598.42,131.7
2025-09,ROW,Token pack,TP1300,27,2699.73,128.52,2571.21,160.5
2025-09,ROW,Token pack,TP275,80,1999.2,95.2,1904.0,131.14
2025-09,ROW,Token pack,TP2800,23,4599.77,219.03,4380.74,255.0
2025-09,ROW,Token pack,TP4500,15,4499.85,214.3,4285.55,233.1
2025-09,ROW,Token pack,TP600,40,1999.6,95.2,1904.4,116.7
2025-09,SE,Chargeback,P3M,1,-31.42,-6.28,-25.14,25.0
2025-09,SE,New subscription,P12M,69,3875.28,775.09,3100.17,211.35
2025-09,SE,New subscription,P1M,89,1460.49,292.08,1168.41,107.49
2025-09,SE,New subscription,P3M,29,917.48,183.49,733.99,52.51
2025-09,SE,Reactivation,P12M,14,786.25,157.23,629.02,40.36
2025-09,SE,Reactivation,P1M,6,98.46,19.68,78.78,7.5
2025-09,SE,Reactivation,P3M,8,253.12,50.64,202.48,16.72
2025-09,SE,Refund - subscription,P12M,2,-112.32,-22.46,-89.86,0.0
2025-09,SE,Refund - subscription,P1M,7,-114.87,-22.96,-91.91,0.0
2025-09,SE,Refund - subscription,P3M,1,-31.64,-6.33,-25.31,0.0
2025-09,SE,Refund - token pack,TP100,1,-11.72,-2.34,-9.37,0.0
2025-09,SE,Refund - token pack,TP275,1,-29.31,-5.86,-23.45,0.0
2025-09,SE,Renewal,P12M,19,1348.63,269.72,1078.87,77.12
2025-09,SE,Renewal,P1M,178,2920.98,584.18,2336.82,207.89
2025-09,SE,Renewal,P3M,27,913.99,182.8,731.19,52.96
2025-09,SE,Token pack,TP100,37,433.6,86.67,346.78,35.08
2025-09,SE,Token pack,TP1300,12,1407.48,281.52,1125.96,81.6
2025-09,SE,Token pack,TP275,23,674.2,134.85,539.35,35.96
2025-09,SE,Token pack,TP2800,7,1642.13,328.44,1313.69,92.75
2025-09,SE,Token pack,TP4500,3,1055.67,211.14,844.53,44.68
2025-09,SE,Token pack,TP600,12,703.68,140.76,562.92,42.94
2025-09,US,Chargeback,P12M,3,-143.64,-8.13,-135.51,75.0
2025-09,US,Chargeback,P1M,30,-419.7,-23.72,-395.98,750.0
2025-09,US,Chargeback,P3M,2,-56.94,-3.23,-53.71,50.0
2025-09,US,New subscription,P12M,1725,82593.0,4675.05,77917.95,4987.06
2025-09,US,New subscription,P1M,1902,26608.98,1506.17,25102.81,2023.97
2025-09,US,New subscription,P3M,700,18879.0,1068.61,17810.39,1248.87
2025-09,US,Reactivation,P12M,301,14411.88,815.71,13596.17,896.1
2025-09,US,Reactivation,P1M,282,3945.18,223.29,3721.89,310.15
2025-09,US,Reactivation,P3M,116,3128.52,177.12,2951.4,202.82
2025-09,US,Refund - subscription,P12M,80,-3830.4,-216.8,-3613.6,0.0
2025-09,US,Refund - subscription,P1M,89,-1245.11,-70.46,-1174.65,0.0
2025-09,US,Refund - subscription,P3M,28,-755.16,-42.74,-712.42,0.0
2025-09,US,Refund - token pack,TP100,15,-149.85,-8.52,-141.33,0.0
2025-09,US,Refund - token pack,TP1300,4,-399.96,-22.64,-377.32,0.0
2025-09,US,Refund - token pack,TP275,8,-199.92,-11.29,-188.63,0.0
2025-09,US,Refund - token pack,TP2800,4,-799.96,-45.28,-754.68,0.0
2025-09,US,Refund - token pack,TP4500,2,-599.98,-33.96,-566.02,0.0
2025-09,US,Refund - token pack,TP600,7,-349.93,-19.81,-330.12,0.0
2025-09,US,Renewal,P12M,419,24981.72,1414.09,23567.63,1472.51
2025-09,US,Renewal,P1M,4260,59597.4,3373.44,56223.96,4505.26
2025-09,US,Renewal,P3M,675,19269.75,1090.75,18179.0,1252.81
2025-09,US,Token pack,TP100,1065,10639.35,602.24,10037.11,867.92
2025-09,US,Token pack,TP1300,234,23397.66,1324.44,22073.22,1344.48
2025-09,US,Token pack,TP275,568,14194.32,803.46,13390.86,949.4
2025-09,US,Token pack,TP2800,161,32198.39,1822.52,30375.87,1859.37
2025-09,US,Token pack,TP4500,80,23999.2,1358.4,22640.8,1367.4
2025-09,US,Token pack,TP600,370,18496.3,1047.01,17449.29,1121.3
2025-10,AU,Chargeback,P12M,1,-47.88,-4.35,-43.53,25.0
2025-10,AU,Chargeback,P1M,2,-27.98,-2.54,-25.44,50.0
2025-10,AU,New subscription,P12M,224,10725.12,975.02,9750.1,632.19
2025-10,AU,New subscription,P1M,224,3133.76,284.9,2848.86,240.39
2025-10,AU,New subscription,P3M,99,2670.03,242.76,2427.27,168.68
2025-10,AU,Reactivation,P12M,32,1532.16,139.27,1392.89,94.15
2025-10,AU,Reactivation,P1M,39,545.61,49.55,496.06,42.6
2025-10,AU,Reactivation,P3M,21,566.37,51.47,514.9,40.3
2025-10,AU,Refund - subscription,P12M,6,-287.28,-26.11,-261.17,0.0
2025-10,AU,Refund - subscription,P1M,11,-153.89,-13.98,-139.91,0.0
2025-10,AU,Refund - subscription,P3M,3,-80.91,-7.35,-73.56,0.0
2025-10,AU,Refund - token pack,TP100,2,-19.98,-1.82,-18.16,0.0
2025-10,AU,Refund - token pack,TP275,3,-74.97,-6.81,-68.16,0.0
2025-10,AU,Refund - token pack,TP600,2,-99.98,-9.08,-90.9,0.0
2025-10,AU,Renewal,P12M,50,3018.0,274.32,2743.68,187.62
2025-10,AU,Renewal,P1M,518,7246.82,658.82,6588.0,548.36
2025-10,AU,Renewal,P3M,97,2733.09,248.45,2484.64,180.4
2025-10,AU,Token pack,TP100,129,1288.71,117.14,1171.57,108.6
2025-10,AU,Token pack,TP1300,24,2399.76,218.16,2181.6,132.0
2025-10,AU,Token pack,TP275,66,1649.34,149.94,1499.4,111.65
2025-10,AU,Token pack,TP2800,22,4399.78,399.96,3999.82,242.7
2025-10,AU,Token pack,TP4500,12,3599.88,327.24,3272.64,205.8
2025-10,AU,Token pack,TP600,39,1949.61,177.17,1772.44,121.05
2025-10,BR,Chargeback,P12M,2,-95.76,-4.56,-91.2,50.0
2025-10,BR,Chargeback,P1M,3,-41.97,-2.01,-39.96,75.0
2025-10,BR,Chargeback,P3M,1,-26.97,-1.28,-25.69,25.0
2025-10,BR,New subscription,P12M,233,11156.04,531.24,10624.8,643.54
2025-10,BR,New subscription,P1M,186,2602.14,123.9,2478.24,187.84
