date,feature_id,user_type,active_users,units,tokens_consumed,compute_cost_usd,content_cost_usd,p95_latency_ms,error_rate,cache_hit_rate
2025-06-07,F04,Premium,9611,57855,115710,300.85,0.0,7940.0,0.0032,0.0
2025-06-08,F04,Premium,8760,57309,114618,298.01,0.0,9184.0,0.0038,0.0
2025-06-09,F04,Premium,8142,52943,105885,275.3,0.0,9087.0,0.0041,0.0
2025-06-10,F04,Premium,8202,52397,104794,272.46,0.0,9322.0,0.0033,0.0
2025-06-11,F04,Premium,8842,52943,105885,275.3,0.0,8867.0,0.0041,0.0
2025-06-12,F04,Premium,8107,53488,106977,278.14,0.0,8394.0,0.0044,0.0
2025-06-13,F04,Premium,8068,55672,111343,289.49,0.0,8511.0,0.0042,0.0
2025-06-14,F04,Premium,9222,57855,115710,300.85,0.0,8532.0,0.0039,0.0
2025-06-15,F04,Premium,9174,57309,114618,298.01,0.0,9150.0,0.003,0.0
2025-06-16,F04,Premium,8486,52943,105885,275.3,0.0,8599.0,0.0051,0.0
2025-06-17,F04,Premium,8135,52397,104794,272.46,0.0,8804.0,0.0067,0.0
2025-06-18,F04,Premium,8135,52943,105885,275.3,0.0,9320.0,0.0033,0.0
2025-06-19,F04,Premium,8371,53488,106977,278.14,0.0,9226.0,0.0034,0.0
2025-06-20,F04,Premium,9197,55672,111343,289.49,0.0,8800.0,0.0052,0.0
2025-06-21,F04,Premium,8813,57855,115710,300.85,0.0,8429.0,0.0043,0.0
2025-06-22,F04,Premium,8989,57309,114618,298.01,0.0,9177.0,0.0028,0.0
2025-06-23,F04,Premium,8701,52943,105885,275.3,0.0,9260.0,0.0038,0.0
2025-06-24,F04,Premium,8964,52397,104794,272.46,0.0,9170.0,0.005,0.0
2025-06-25,F04,Premium,7649,52943,105885,275.3,0.0,8233.0,0.0056,0.0
2025-06-26,F04,Premium,7938,53488,106977,278.14,0.0,8724.0,0.0057,0.0
2025-06-27,F04,Premium,9048,55672,111343,289.49,0.0,8427.0,0.0037,0.0
2025-06-28,F04,Premium,8858,57855,115710,300.85,0.0,8894.0,0.0032,0.0
2025-06-29,F04,Premium,8841,57309,114618,298.01,0.0,8752.0,0.005,0.0
2025-06-30,F04,Premium,8267,52943,105885,275.3,0.0,8146.0,0.0049,0.0
2025-07-01,F04,Premium,8931,54988,109975,285.94,0.0,9532.0,0.005,0.0
2025-07-02,F04,Premium,9533,55560,111121,288.91,0.0,9827.0,0.0035,0.0
2025-07-03,F04,Premium,9227,56133,112267,291.89,0.0,10210.0,0.0037,0.0
2025-07-04,F04,Premium,9346,58424,116849,303.81,0.0,9414.0,0.0045,0.0
2025-07-05,F04,Premium,10253,60716,121431,315.72,0.0,10238.0,0.0034,0.0
2025-07-06,F04,Premium,9208,60143,120286,312.74,0.0,9578.0,0.0029,0.0
2025-07-07,F04,Premium,8662,55560,111121,288.91,0.0,10332.0,0.0035,0.0
2025-07-08,F04,Premium,7598,54988,109975,285.94,0.0,9141.0,0.0059,0.0
2025-07-09,F04,Premium,8150,55560,111121,288.91,0.0,9719.0,0.0025,0.0
2025-07-10,F04,Premium,8327,56133,112267,291.89,0.0,10731.0,0.0065,0.0
2025-07-11,F04,Premium,8895,58424,116849,303.81,0.0,8826.0,0.0041,0.0
2025-07-12,F04,Premium,9766,60716,121431,315.72,0.0,8404.0,0.0026,0.0
2025-07-13,F04,Premium,9501,60143,120286,312.74,0.0,7898.0,0.0032,0.0
2025-07-14,F04,Premium,9467,55560,111121,288.91,0.0,8430.0,0.0044,0.0
2025-07-15,F04,Premium,10087,54988,109975,285.94,0.0,9028.0,0.0043,0.0
2025-07-16,F04,Premium,9669,55560,111121,288.91,0.0,8883.0,0.004,0.0
2025-07-17,F04,Premium,9461,56133,112267,291.89,0.0,8433.0,0.0038,0.0
2025-07-18,F04,Premium,10902,58424,116849,303.81,0.0,8445.0,0.0056,0.0
2025-07-19,F04,Premium,10916,60716,121431,315.72,0.0,9155.0,0.0031,0.0
2025-07-20,F04,Premium,9804,60143,120286,312.74,0.0,8541.0,0.0038,0.0
2025-07-21,F04,Premium,10091,55560,111121,288.91,0.0,9053.0,0.0037,0.0
2025-07-22,F04,Premium,9383,54988,109975,285.94,0.0,8193.0,0.004,0.0
2025-07-23,F04,Premium,8928,55560,111121,288.91,0.0,7891.0,0.0034,0.0
2025-07-24,F04,Premium,9419,56133,112267,291.89,0.0,8789.0,0.0036,0.0
2025-07-25,F04,Premium,9570,58424,116849,303.81,0.0,8393.0,0.0039,0.0
2025-07-26,F04,Premium,10462,60716,121431,315.72,0.0,8186.0,0.0051,0.0
2025-07-27,F04,Premium,8924,60143,120286,312.74,0.0,9087.0,0.0025,0.0
2025-07-28,F04,Premium,9571,55560,111121,288.91,0.0,8558.0,0.0061,0.0
2025-07-29,F04,Premium,9013,54988,109975,285.94,0.0,8372.0,0.004,0.0
2025-07-30,F04,Premium,9500,55560,111121,288.91,0.0,8148.0,0.0046,0.0
2025-07-31,F04,Premium,9378,56133,112267,291.89,0.0,8041.0,0.0043,0.0
2025-08-01,F04,Premium,10561,62942,125883,327.3,0.0,8544.0,0.0039,0.0
2025-08-02,F04,Premium,10966,65410,130820,340.13,0.0,8398.0,0.004,0.0
2025-08-03,F04,Premium,10500,64793,129586,336.92,0.0,7654.0,0.003,0.0
2025-08-04,F04,Premium,10822,59856,119712,311.25,0.0,8360.0,0.0037,0.0
2025-08-05,F04,Premium,10252,59239,118478,308.04,0.0,8690.0,0.0057,0.0
2025-08-06,F04,Premium,10852,59856,119712,311.25,0.0,8698.0,0.0051,0.0
2025-08-07,F04,Premium,10105,60473,120946,314.46,0.0,8288.0,0.0029,0.0
2025-08-08,F04,Premium,10864,62942,125883,327.3,0.0,8099.0,0.0055,0.0
2025-08-09,F04,Premium,11137,65410,130820,340.13,0.0,9066.0,0.0065,0.0
2025-08-10,F04,Premium,11294,64793,129586,336.92,0.0,7650.0,0.0039,0.0
2025-08-11,F04,Premium,10579,59856,119712,311.25,0.0,9176.0,0.004,0.0
2025-08-12,F04,Premium,10687,59239,118478,308.04,0.0,8402.0,0.004,0.0
2025-08-13,F04,Premium,10756,59856,119712,311.25,0.0,8647.0,0.0036,0.0
2025-08-14,F04,Premium,10261,60473,120946,314.46,0.0,8535.0,0.0041,0.0
2025-08-15,F04,Premium,10974,62942,125883,327.3,0.0,8824.0,0.0039,0.0
2025-08-16,F04,Premium,11093,65410,130820,340.13,0.0,8243.0,0.0027,0.0
2025-08-17,F04,Premium,10640,64793,129586,336.92,0.0,8257.0,0.0041,0.0
2025-08-18,F04,Premium,10681,59856,119712,311.25,0.0,8017.0,0.004,0.0
2025-08-19,F04,Premium,9967,59239,118478,308.04,0.0,8274.0,0.0048,0.0
2025-08-20,F04,Premium,10129,59856,119712,311.25,0.0,7622.0,0.0039,0.0
2025-08-21,F04,Premium,10016,60473,120946,314.46,0.0,8207.0,0.0061,0.0
2025-08-22,F04,Premium,11351,62942,125883,327.3,0.0,9766.0,0.0023,0.0
2025-08-23,F04,Premium,11335,65410,130820,340.13,0.0,10004.0,0.0035,0.0
2025-08-24,F04,Premium,12236,64793,129586,336.92,0.0,9596.0,0.005,0.0
2025-08-25,F04,Premium,9755,59856,119712,311.25,0.0,8943.0,0.0036,0.0
2025-08-26,F04,Premium,10277,59239,118478,308.04,0.0,8449.0,0.0024,0.0
2025-08-27,F04,Premium,10228,59856,119712,311.25,0.0,9922.0,0.0034,0.0
2025-08-28,F04,Premium,9921,60473,120946,314.46,0.0,9281.0,0.0027,0.0
2025-08-29,F04,Premium,11875,62942,125883,327.3,0.0,9441.0,0.0077,0.0
2025-08-30,F04,Premium,12266,65410,130820,340.13,0.0,8982.0,0.0043,0.0
2025-08-31,F04,Premium,11429,64793,129586,336.92,0.0,8746.0,0.0034,0.0
2025-09-01,F04,Premium,11266,67756,135513,352.33,0.0,9098.0,0.0042,0.0
2025-09-02,F04,Premium,10679,67058,134116,348.7,0.0,9319.0,0.0041,0.0
2025-09-03,F04,Premium,11107,67756,135513,352.33,0.0,10128.0,0.005,0.0
2025-09-04,F04,Premium,10844,68455,136910,355.97,0.0,9468.0,0.0028,0.0
2025-09-05,F04,Premium,12517,71249,142498,370.49,0.0,9194.0,0.0037,0.0
2025-09-06,F04,Premium,12280,74043,148086,385.02,0.0,8672.0,0.0065,0.0
2025-09-07,F04,Premium,11533,73345,146689,381.39,0.0,9805.0,0.0027,0.0
2025-09-08,F04,Premium,11768,67756,135513,352.33,0.0,7995.0,0.005,0.0
2025-09-09,F04,Premium,11083,67058,134116,348.7,0.0,7938.0,0.0041,0.0
2025-09-10,F04,Premium,10199,67756,135513,352.33,0.0,7907.0,0.0046,0.0
2025-09-11,F04,Premium,11815,68455,136910,355.97,0.0,8343.0,0.0041,0.0
2025-09-12,F04,Premium,12791,71249,142498,370.49,0.0,8354.0,0.0037,0.0
2025-09-13,F04,Premium,11967,74043,148086,385.02,0.0,7526.0,0.0047,0.0
2025-09-14,F04,Premium,11326,73345,146689,381.39,0.0,9132.0,0.0031,0.0
2025-09-15,F04,Premium,10331,67756,135513,352.33,0.0,8101.0,0.005,0.0
2025-09-16,F04,Premium,11674,67058,134116,348.7,0.0,7869.0,0.0035,0.0
2025-09-17,F04,Premium,11648,67756,135513,352.33,0.0,8741.0,0.0071,0.0
2025-09-18,F04,Premium,11941,68455,136910,355.97,0.0,7484.0,0.0042,0.0
2025-09-19,F04,Premium,11701,71249,142498,370.49,0.0,9011.0,0.0049,0.0
2025-09-20,F04,Premium,12517,74043,148086,385.02,0.0,7874.0,0.0048,0.0
2025-09-21,F04,Premium,12580,73345,146689,381.39,0.0,8099.0,0.0044,0.0
2025-09-22,F04,Premium,11503,67756,135513,352.33,0.0,7947.0,0.0052,0.0
2025-09-23,F04,Premium,10591,67058,134116,348.7,0.0,8148.0,0.0044,0.0
2025-09-24,F04,Premium,12283,67756,135513,352.33,0.0,8862.0,0.0032,0.0
2025-09-25,F04,Premium,11257,68455,136910,355.97,0.0,7563.0,0.0039,0.0
2025-09-26,F04,Premium,11451,71249,142498,370.49,0.0,7814.0,0.0045,0.0
2025-09-27,F04,Premium,12722,74043,148086,385.02,0.0,7592.0,0.008,0.0
2025-09-28,F04,Premium,11401,73345,146689,381.39,0.0,8302.0,0.0048,0.0
2025-09-29,F04,Premium,11328,67756,135513,352.33,0.0,7389.0,0.0054,0.0
2025-09-30,F04,Premium,12012,67058,134116,348.7,0.0,7927.0,0.0039,0.0
2025-10-01,F04,Premium,12020,70546,141092,366.84,0.0,7679.0,0.0065,0.0
2025-10-02,F04,Premium,11868,71273,142547,370.62,0.0,7759.0,0.0052,0.0
2025-10-03,F04,Premium,12722,74183,148365,385.75,0.0,7964.0,0.0048,0.0
2025-10-04,F04,Premium,13307,77092,154183,400.88,0.0,7899.0,0.0038,0.0
2025-10-05,F04,Premium,13166,76364,152729,397.1,0.0,7590.0,0.0044,0.0
2025-10-06,F04,Premium,11935,70546,141092,366.84,0.0,7984.0,0.004,0.0
2025-10-07,F04,Premium,12043,69819,139638,363.06,0.0,7307.0,0.0064,0.0
2025-10-08,F04,Premium,12065,70546,141092,366.84,0.0,7507.0,0.0044,0.0
2025-10-09,F04,Premium,12413,71273,142547,370.62,0.0,7963.0,0.0038,0.0
2025-10-10,F04,Premium,13456,74183,148365,385.75,0.0,7750.0,0.0035,0.0
2025-10-11,F04,Premium,13879,77092,154183,400.88,0.0,7588.0,0.0049,0.0
2025-10-12,F04,Premium,12621,76364,152729,397.1,0.0,7561.0,0.0043,0.0
2025-10-13,F04,Premium,12106,70546,141092,366.84,0.0,7656.0,0.003,0.0
2025-10-14,F04,Premium,11475,69819,139638,363.06,0.0,8046.0,0.003,0.0
2025-10-15,F04,Premium,13070,70546,141092,366.84,0.0,7618.0,0.0036,0.0
2025-10-16,F04,Premium,12126,71273,142547,370.62,0.0,7145.0,0.0027,0.0
2025-10-17,F04,Premium,12263,74183,148365,385.75,0.0,7806.0,0.0045,0.0
2025-10-18,F04,Premium,13537,77092,154183,400.88,0.0,7858.0,0.0034,0.0
2025-10-19,F04,Premium,12588,76364,152729,397.1,0.0,7905.0,0.0049,0.0
2025-10-20,F04,Premium,12434,70546,141092,366.84,0.0,8089.0,0.0047,0.0
2025-10-21,F04,Premium,13060,69819,139638,363.06,0.0,7995.0,0.0028,0.0
2025-10-22,F04,Premium,11611,70546,141092,366.84,0.0,7799.0,0.0058,0.0
2025-10-23,F04,Premium,12293,71273,142547,370.62,0.0,8673.0,0.0068,0.0
2025-10-24,F04,Premium,12982,74183,148365,385.75,0.0,8016.0,0.0073,0.0
2025-10-25,F04,Premium,13732,77092,154183,400.88,0.0,6806.0,0.0039,0.0
2025-10-26,F04,Premium,14040,76364,152729,397.1,0.0,7765.0,0.0037,0.0
2025-10-27,F04,Premium,11404,70546,141092,366.84,0.0,9294.0,0.0053,0.0
2025-10-28,F04,Premium,12375,69819,139638,363.06,0.0,8110.0,0.0025,0.0
2025-10-29,F04,Premium,12297,70546,141092,366.84,0.0,8952.0,0.0047,0.0
2025-10-30,F04,Premium,12687,71273,142547,370.62,0.0,8909.0,0.0036,0.0
2025-10-31,F04,Premium,12667,74183,148365,385.75,0.0,9021.0,0.0039,0.0
2025-11-01,F04,Premium,15306,91230,182459,474.39,0.0,9078.0,0.0034,0.0
2025-11-02,F04,Premium,15353,90369,180738,469.92,0.0,7402.0,0.0049,0.0
2025-11-03,F04,Premium,13442,83484,166967,434.12,0.0,7471.0,0.0038,0.0
2025-11-04,F04,Premium,13919,82623,165246,429.64,0.0,7213.0,0.0039,0.0
2025-11-05,F04,Premium,12405,83484,166967,434.12,0.0,7703.0,0.005,0.0
2025-11-06,F04,Premium,13722,84344,168689,438.59,0.0,7660.0,0.0037,0.0
2025-11-07,F04,Premium,14266,87787,175574,456.49,0.0,7729.0,0.0027,0.0
2025-11-08,F04,Premium,15154,91230,182459,474.39,0.0,7225.0,0.0027,0.0
2025-11-09,F04,Premium,14675,90369,180738,469.92,0.0,7695.0,0.0028,0.0
2025-11-10,F04,Premium,15144,83484,166967,434.12,0.0,7626.0,0.0038,0.0
2025-11-11,F04,Premium,14118,82623,165246,429.64,0.0,7442.0,0.0051,0.0
2025-11-12,F04,Premium,14939,83484,166967,434.12,0.0,7491.0,0.0046,0.0
2025-11-13,F04,Premium,13933,84344,168689,438.59,0.0,7563.0,0.0036,0.0
2025-11-14,F04,Premium,13379,87787,175574,456.49,0.0,7079.0,0.0049,0.0
2025-11-15,F04,Premium,15769,91230,182459,474.39,0.0,7146.0,0.0055,0.0
2025-11-16,F04,Premium,14204,90369,180738,469.92,0.0,7924.0,0.004,0.0
2025-11-17,F04,Premium,13747,83484,166967,434.12,0.0,7497.0,0.0054,0.0
2025-11-18,F04,Premium,13272,82623,165246,429.64,0.0,7205.0,0.0047,0.0
2025-11-19,F04,Premium,14082,83484,166967,434.12,0.0,7409.0,0.0047,0.0
2025-11-20,F04,Premium,14280,84344,168689,438.59,0.0,7622.0,0.0032,0.0
2025-11-21,F04,Premium,14601,87787,175574,456.49,0.0,8562.0,0.0042,0.0
2025-11-22,F04,Premium,16460,91230,182459,474.39,0.0,8488.0,0.0034,0.0
2025-11-23,F04,Premium,14432,90369,180738,469.92,0.0,8159.0,0.0028,0.0
2025-11-24,F04,Premium,12404,83484,166967,434.12,0.0,8160.0,0.0042,0.0
2025-11-25,F04,Premium,13996,82623,165246,429.64,0.0,8830.0,0.0048,0.0
2025-11-26,F04,Premium,13367,83484,166967,434.12,0.0,9160.0,0.0041,0.0
2025-11-27,F04,Premium,14369,84344,168689,438.59,0.0,8154.0,0.0043,0.0
2025-11-28,F04,Premium,14232,87787,175574,456.49,0.0,8402.0,0.0042,0.0
2025-11-29,F04,Premium,15985,91230,182459,474.39,0.0,9108.0,0.0036,0.0
2025-11-30,F04,Premium,13932,90369,180738,469.92,0.0,8683.0,0.005,0.0
2025-12-01,F04,Premium,15256,90468,180936,470.43,0.0,7939.0,0.0045,0.0
2025-12-02,F04,Premium,15003,89535,179071,465.58,0.0,8685.0,0.0039,0.0
2025-12-03,F04,Premium,13627,90468,180936,470.43,0.0,6746.0,0.0035,0.0
2025-12-04,F04,Premium,14858,91401,182801,475.28,0.0,7419.0,0.0037,0.0
2025-12-05,F04,Premium,14458,95131,190263,494.68,0.0,7517.0,0.007,0.0
2025-12-06,F04,Premium,15691,98862,197724,514.08,0.0,7611.0,0.0038,0.0
2025-12-07,F04,Premium,15911,97929,195859,509.23,0.0,7391.0,0.0037,0.0
2025-12-08,F04,Premium,14216,90468,180936,470.43,0.0,7258.0,0.0029,0.0
2025-12-09,F04,Premium,14486,89535,179071,465.58,0.0,7001.0,0.0047,0.0
2025-12-10,F04,Premium,16487,90468,180936,470.43,0.0,7855.0,0.0041,0.0
2025-12-11,F04,Premium,14220,91401,182801,475.28,0.0,6726.0,0.0042,0.0
2025-12-12,F04,Premium,16110,95131,190263,494.68,0.0,7060.0,0.004,0.0
2025-12-13,F04,Premium,18545,98862,197724,514.08,0.0,6696.0,0.0029,0.0
2025-12-14,F04,Premium,14837,97929,195859,509.23,0.0,7634.0,0.0036,0.0
2025-12-15,F04,Premium,15289,90468,180936,470.43,0.0,6695.0,0.0036,0.0
2025-12-16,F04,Premium,15323,89535,179071,465.58,0.0,7369.0,0.0041,0.0
2025-12-17,F04,Premium,15447,90468,180936,470.43,0.0,7007.0,0.0042,0.0
2025-12-18,F04,Premium,15655,91401,182801,475.28,0.0,7717.0,0.0033,0.0
2025-12-19,F04,Premium,16077,95131,190263,494.68,0.0,6965.0,0.0057,0.0
2025-12-20,F04,Premium,16599,98862,197724,514.08,0.0,6768.0,0.003,0.0
2025-12-21,F04,Premium,17506,97929,195859,509.23,0.0,7356.0,0.0026,0.0
2025-12-22,F04,Premium,14648,90468,180936,470.43,0.0,7522.0,0.0047,0.0
2025-12-23,F04,Premium,16005,89535,179071,465.58,0.0,6869.0,0.0057,0.0
2025-12-24,F04,Premium,15450,90468,180936,470.43,0.0,6759.0,0.0044,0.0
2025-12-25,F04,Premium,14217,91401,182801,475.28,0.0,7906.0,0.0051,0.0
2025-12-26,F04,Premium,14944,95131,190263,494.68,0.0,7991.0,0.0028,0.0
2025-12-27,F04,Premium,17338,98862,197724,514.08,0.0,9263.0,0.0044,0.0
2025-12-28,F04,Premium,15801,97929,195859,509.23,0.0,8758.0,0.0037,0.0
2025-12-29,F04,Premium,14485,90468,180936,470.43,0.0,8025.0,0.0036,0.0
2025-12-30,F04,Premium,15554,89535,179071,465.58,0.0,8719.0,0.0062,0.0
2025-12-31,F04,Premium,16095,90468,180936,470.43,0.0,7945.0,0.0038,0.0
2026-01-01,F04,Premium,17722,93002,186004,483.61,0.0,7478.0,0.003,0.0
2026-01-02,F04,Premium,15493,96798,193596,503.35,0.0,7959.0,0.0052,0.0
2026-01-03,F04,Premium,19057,100594,201188,523.09,0.0,8142.0,0.0027,0.0
2026-01-04,F04,Premium,16497,99645,199290,518.15,0.0,7873.0,0.0044,0.0
2026-01-05,F04,Premium,16026,92053,184106,478.67,0.0,7196.0,0.0036,0.0
2026-01-06,F04,Premium,16276,91104,182208,473.74,0.0,7567.0,0.0072,0.0
2026-01-07,F04,Premium,14601,92053,184106,478.67,0.0,6642.0,0.0053,0.0
2026-01-08,F04,Premium,16725,93002,186004,483.61,0.0,6824.0,0.0029,0.0
2026-01-09,F04,Premium,17371,96798,193596,503.35,0.0,7452.0,0.0055,0.0
2026-01-10,F04,Premium,17541,100594,201188,523.09,0.0,7124.0,0.0051,0.0
2026-01-11,F04,Premium,18511,99645,199290,518.15,0.0,7247.0,0.0052,0.0
2026-01-12,F04,Premium,16255,92053,184106,478.67,0.0,6829.0,0.0033,0.0
2026-01-13,F04,Premium,16937,91104,182208,473.74,0.0,6753.0,0.0059,0.0
2026-01-14,F04,Premium,17526,92053,184106,478.67,0.0,6933.0,0.0038,0.0
2026-01-15,F04,Premium,17288,93002,186004,483.61,0.0,7213.0,0.0093,0.0
2026-01-16,F04,Premium,16470,96798,193596,503.35,0.0,7794.0,0.0053,0.0
2026-01-17,F04,Premium,18033,100594,201188,523.09,0.0,7158.0,0.0035,0.0
2026-01-18,F04,Premium,17009,99645,199290,518.15,0.0,6897.0,0.0032,0.0
2026-01-19,F04,Premium,15887,92053,184106,478.67,0.0,7388.0,0.004,0.0
2026-01-20,F04,Premium,14632,91104,182208,473.74,0.0,6813.0,0.0021,0.0
2026-01-21,F04,Premium,16556,92053,184106,478.67,0.0,7049.0,0.0055,0.0
2026-01-22,F04,Premium,18181,93002,186004,483.61,0.0,7039.0,0.0033,0.0
2026-01-23,F04,Premium,19171,96798,193596,503.35,0.0,6780.0,0.0045,0.0
2026-01-24,F04,Premium,16813,100594,201188,523.09,0.0,6428.0,0.0032,0.0
2026-01-25,F04,Premium,18415,99645,199290,518.15,0.0,6490.0,0.005,0.0
2026-01-26,F04,Premium,16814,92053,184106,478.67,0.0,6584.0,0.0041,0.0
2026-01-27,F04,Premium,15778,91104,182208,473.74,0.0,6934.0,0.0039,0.0
2026-01-28,F04,Premium,17603,92053,184106,478.67,0.0,7082.0,0.0031,0.0
2026-01-29,F04,Premium,14998,93002,186004,483.61,0.0,7066.0,0.0031,0.0
2026-01-30,F04,Premium,16330,96798,193596,503.35,0.0,6923.0,0.0035,0.0
2026-01-31,F04,Premium,17226,100594,201188,523.09,0.0,6202.0,0.0026,0.0
2026-02-01,F04,Premium,17313,124614,249228,647.99,0.0,6963.0,0.005,0.0
2026-02-02,F04,Premium,18001,115120,230239,483.5,0.0,6805.0,0.007,0.0
2026-02-03,F04,Premium,16198,113933,227866,478.52,0.0,6889.0,0.0062,0.0
2026-02-04,F04,Premium,15782,115120,230239,483.5,0.0,7026.0,0.0029,0.0
2026-02-05,F04,Premium,17660,116306,232613,488.49,0.0,6204.0,0.0045,0.0
2026-02-06,F04,Premium,16966,121054,242107,508.42,0.0,7137.0,0.0039,0.0
2026-02-07,F04,Premium,19557,125801,251602,528.36,0.0,7871.0,0.0038,0.0
2026-02-08,F04,Premium,17418,124614,249228,523.38,0.0,7190.0,0.0034,0.0
2026-02-09,F04,Premium,18781,115120,230239,483.5,0.0,7663.0,0.0045,0.0
2026-02-10,F04,Premium,16998,113933,227866,478.52,0.0,8016.0,0.0038,0.0
2026-02-11,F04,Premium,18175,115120,230239,483.5,0.0,7403.0,0.0037,0.0
2026-02-12,F04,Premium,17208,116306,232613,488.49,0.0,7364.0,0.0041,0.0
2026-02-13,F04,Premium,18393,121054,242107,508.42,0.0,8367.0,0.0063,0.0
2026-02-14,F04,Premium,18281,125801,251602,528.36,0.0,7645.0,0.0046,0.0
2026-02-15,F04,Premium,19391,124614,249228,523.38,0.0,7842.0,0.0051,0.0
2026-02-16,F04,Premium,17595,115120,230239,483.5,0.0,6049.0,0.0046,0.0
2026-02-17,F04,Premium,17988,113933,227866,478.52,0.0,6912.0,0.003,0.0
2026-02-18,F04,Premium,17686,115120,230239,483.5,0.0,6752.0,0.0042,0.0
2026-02-19,F04,Premium,18361,116306,232613,488.49,0.0,6471.0,0.0032,0.0
2026-02-20,F04,Premium,18773,121054,242107,508.42,0.0,6722.0,0.0052,0.0
2026-02-21,F04,Premium,18820,125801,251602,528.36,0.0,6256.0,0.0044,0.0
2026-02-22,F04,Premium,19479,124614,249228,523.38,0.0,5824.0,0.0043,0.0
2026-02-23,F04,Premium,19185,115120,230239,483.5,0.0,6628.0,0.0045,0.0
2026-02-24,F04,Premium,17911,113933,227866,478.52,0.0,7830.0,0.0033,0.0
2026-02-25,F04,Premium,15492,115120,230239,483.5,0.0,6422.0,0.0056,0.0
2026-02-26,F04,Premium,18016,116306,232613,488.49,0.0,6073.0,0.0035,0.0
2026-02-27,F04,Premium,18522,121054,242107,508.42,0.0,7312.0,0.0052,0.0
2026-02-28,F04,Premium,19226,125801,251602,528.36,0.0,6471.0,0.0045,0.0
2026-03-01,F04,Premium,19955,124007,248014,520.83,0.0,6578.0,0.0046,0.0
2026-03-02,F04,Premium,17013,106206,212412,446.06,0.0,6656.0,0.0051,0.0
2026-03-03,F04,Premium,18859,105111,210222,441.47,0.0,6368.0,0.0039,0.0
2026-03-04,F04,Premium,19580,106206,212412,446.06,0.0,6374.0,0.0044,0.0
2026-03-05,F04,Premium,18035,107301,214601,450.66,0.0,6558.0,0.0051,0.0
2026-03-06,F04,Premium,19473,111680,223361,469.06,0.0,6341.0,0.0027,0.0
2026-03-07,F04,Premium,19110,116060,232120,487.45,0.0,6756.0,0.0038,0.0
2026-03-08,F04,Premium,19039,114965,229930,482.85,0.0,6839.0,0.0049,0.0
2026-03-09,F04,Premium,18592,106206,212412,446.06,0.0,6599.0,0.0036,0.0
2026-03-10,F04,Premium,19264,105111,210222,441.47,0.0,6455.0,0.0042,0.0
2026-03-11,F04,Premium,19763,106206,212412,446.06,0.0,6573.0,0.0045,0.0
2026-03-12,F04,Premium,18388,107301,214601,450.66,0.0,6416.0,0.0042,0.0
2026-03-13,F04,Premium,20251,111680,223361,469.06,0.0,6205.0,0.0038,0.0
2026-03-14,F04,Premium,20210,116060,232120,487.45,0.0,6612.0,0.0046,0.0
2026-03-15,F04,Premium,21314,114965,229930,482.85,0.0,6626.0,0.0033,0.0
2026-03-16,F04,Premium,19939,106206,212412,446.06,0.0,6815.0,0.0043,0.0
2026-03-17,F04,Premium,17085,105111,210222,441.47,0.0,6072.0,0.0038,0.0
2026-03-18,F04,Premium,18982,106206,212412,446.06,0.0,6868.0,0.0054,0.0
2026-03-19,F04,Premium,21397,107301,214601,450.66,0.0,6118.0,0.0044,0.0
2026-03-20,F04,Premium,19884,111680,223361,469.06,0.0,6593.0,0.0044,0.0
2026-03-21,F04,Premium,20497,116060,232120,487.45,0.0,6075.0,0.0033,0.0
2026-03-22,F04,Premium,19775,114965,229930,482.85,0.0,6426.0,0.0051,0.0
2026-03-23,F04,Premium,19461,106206,212412,446.06,0.0,5926.0,0.0034,0.0
2026-03-24,F04,Premium,20163,105111,210222,441.47,0.0,5898.0,0.004,0.0
2026-03-25,F04,Premium,15849,106206,212412,446.06,0.0,6386.0,0.0028,0.0
2026-03-26,F04,Premium,19834,107301,214601,450.66,0.0,6450.0,0.0032,0.0
2026-03-27,F04,Premium,19272,111680,223361,469.06,0.0,5949.0,0.0032,0.0
2026-03-28,F04,Premium,19263,116060,232120,487.45,0.0,6412.0,0.0041,0.0
2026-03-29,F04,Premium,19426,114965,229930,482.85,0.0,6250.0,0.0049,0.0
2026-03-30,F04,Premium,18389,106206,212412,446.06,0.0,6522.0,0.0036,0.0
2026-03-31,F04,Premium,18719,105111,210222,441.47,0.0,6011.0,0.0019,0.0
2026-04-01,F04,Premium,19537,114563,229126,481.17,0.0,6545.0,0.0027,0.0
2026-04-02,F04,Premium,20869,115744,231488,486.13,0.0,6271.0,0.0056,0.0
2026-04-03,F04,Premium,21759,120469,240937,505.97,0.0,6134.0,0.0024,0.0
2026-04-04,F04,Premium,22053,125193,250386,525.81,0.0,6397.0,0.0037,0.0
2026-04-05,F04,Premium,22384,124012,248023,520.85,0.0,6157.0,0.0035,0.0
2026-04-06,F04,Premium,19442,114563,229126,481.17,0.0,6232.0,0.0055,0.0
2026-04-07,F04,Premium,21827,113382,226764,476.2,0.0,6708.0,0.005,0.0
2026-04-08,F04,Premium,21251,114563,229126,481.17,0.0,6718.0,0.0063,0.0
2026-04-09,F04,Premium,19119,115744,231488,486.13,0.0,6192.0,0.0043,0.0
2026-04-10,F04,Premium,21450,120469,240937,505.97,0.0,6185.0,0.0034,0.0
2026-04-11,F04,Premium,20387,125193,250386,525.81,0.0,6663.0,0.0038,0.0
2026-04-12,F04,Premium,21529,124012,248023,520.85,0.0,6867.0,0.0034,0.0
